0	1.20749e-20
1.18118e+10	2.05136e-20
2.36236e+10	3.44936e-20
3.54354e+10	5.74085e-20
4.72472e+10	9.45701e-20
5.9059e+10	1.54196e-19
7.08708e+10	2.48846e-19
8.26827e+10	3.97492e-19
9.44945e+10	6.28445e-19
1.06306e+11	9.83436e-19
1.18118e+11	1.52323e-18
1.2993e+11	2.3352e-18
1.41742e+11	3.54343e-18
1.53553e+11	5.32186e-18
1.65365e+11	7.91122e-18
1.77177e+11	1.16403e-17
1.88989e+11	1.69521e-17
2.00801e+11	2.44357e-17
2.12613e+11	3.48631e-17
2.24424e+11	4.9232e-17
2.36236e+11	6.88127e-17
2.48048e+11	9.51985e-17
2.5986e+11	1.30356e-16
2.71672e+11	1.76675e-16
2.83483e+11	2.37004e-16
2.95295e+11	3.14687e-16
3.07107e+11	4.13563e-16
3.18919e+11	5.37953e-16
3.30731e+11	6.92608e-16
3.42542e+11	8.82615e-16
3.54354e+11	1.11326e-15
3.66166e+11	1.38982e-15
3.77978e+11	1.71737e-15
3.8979e+11	2.10042e-15
4.01601e+11	2.54268e-15
4.13413e+11	3.04661e-15
4.25225e+11	3.61311e-15
4.37037e+11	4.24118e-15
4.48849e+11	4.92756e-15
4.6066e+11	5.66654e-15
4.72472e+11	6.44976e-15
4.84284e+11	7.26624e-15
4.96096e+11	8.10245e-15
5.07908e+11	8.94258e-15
5.1972e+11	9.76899e-15
5.31531e+11	1.05627e-14
5.43343e+11	1.13043e-14
5.55155e+11	1.19743e-14
5.66967e+11	1.25545e-14
5.78779e+11	1.30283e-14
5.9059e+11	1.33819e-14
6.02402e+11	1.36046e-14
6.14214e+11	1.36898e-14
6.26026e+11	1.36348e-14
6.37838e+11	1.34413e-14
6.49649e+11	1.31153e-14
6.61461e+11	1.26667e-14
6.73273e+11	1.21086e-14
6.85085e+11	1.14573e-14
6.96897e+11	1.07308e-14
7.08708e+11	9.94863e-15
7.2052e+11	9.13066e-15
7.32332e+11	8.29646e-15
7.44144e+11	7.46466e-15
7.55956e+11	6.65235e-15
7.67767e+11	5.87478e-15
7.79579e+11	5.14511e-15
7.91391e+11	4.47438e-15
8.03203e+11	3.87162e-15
8.15015e+11	3.34418e-15
8.26827e+11	2.89803e-15
8.38638e+11	2.53832e-15
8.5045e+11	2.26982e-15
8.62262e+11	2.0975e-15
8.74074e+11	2.02697e-15
8.85886e+11	2.06496e-15
8.97697e+11	2.21959e-15
9.09509e+11	2.50056e-15
9.21321e+11	2.91919e-15
9.33133e+11	3.48817e-15
9.44945e+11	4.22128e-15
9.56756e+11	5.13268e-15
9.68568e+11	6.23619e-15
9.8038e+11	7.54429e-15
9.92192e+11	9.06695e-15
1.004e+12	1.08104e-14
1.01582e+12	1.27761e-14
1.02763e+12	1.4959e-14
1.03944e+12	1.73472e-14
1.05125e+12	1.99206e-14
1.06306e+12	2.26507e-14
1.07487e+12	2.55005e-14
1.08669e+12	2.8425e-14
1.0985e+12	3.1372e-14
1.11031e+12	3.42839e-14
1.12212e+12	3.70996e-14
1.13393e+12	3.97569e-14
1.14575e+12	4.21951e-14
1.15756e+12	4.43582e-14
1.16937e+12	4.61971e-14
1.18118e+12	4.76731e-14
1.19299e+12	4.87593e-14
1.2048e+12	4.94428e-14
1.21662e+12	4.97252e-14
1.22843e+12	4.96233e-14
1.24024e+12	4.91679e-14
1.25205e+12	4.8403e-14
1.26386e+12	4.73829e-14
1.27568e+12	4.61703e-14
1.28749e+12	4.48323e-14
1.2993e+12	4.3438e-14
1.31111e+12	4.2054e-14
1.32292e+12	4.07425e-14
1.33473e+12	3.95573e-14
1.34655e+12	3.85423e-14
1.35836e+12	3.77299e-14
1.37017e+12	3.71395e-14
1.38198e+12	3.67779e-14
1.39379e+12	3.66398e-14
1.40561e+12	3.67085e-14
1.41742e+12	3.69581e-14
1.42923e+12	3.73553e-14
1.44104e+12	3.78617e-14
1.45285e+12	3.84366e-14
1.46466e+12	3.90388e-14
1.47648e+12	3.96296e-14
1.48829e+12	4.01743e-14
1.5001e+12	4.06444e-14
1.51191e+12	4.10183e-14
1.52372e+12	4.12828e-14
1.53553e+12	4.14335e-14
1.54735e+12	4.14743e-14
1.55916e+12	4.14178e-14
1.57097e+12	4.12843e-14
1.58278e+12	4.11004e-14
1.59459e+12	4.08986e-14
1.60641e+12	4.07151e-14
1.61822e+12	4.05885e-14
1.63003e+12	4.05583e-14
1.64184e+12	4.06631e-14
1.65365e+12	4.09395e-14
1.66546e+12	4.142e-14
1.67728e+12	4.21325e-14
1.68909e+12	4.30987e-14
1.7009e+12	4.43339e-14
1.71271e+12	4.58461e-14
1.72452e+12	4.7636e-14
1.73634e+12	4.96972e-14
1.74815e+12	5.20164e-14
1.75996e+12	5.45738e-14
1.77177e+12	5.73449e-14
1.78358e+12	6.03003e-14
1.79539e+12	6.34079e-14
1.80721e+12	6.66339e-14
1.81902e+12	6.99438e-14
1.83083e+12	7.33041e-14
1.84264e+12	7.66832e-14
1.85445e+12	8.00522e-14
1.86627e+12	8.33862e-14
1.87808e+12	8.6664e-14
1.88989e+12	8.98688e-14
1.9017e+12	9.29877e-14
1.91351e+12	9.60116e-14
1.92532e+12	9.89339e-14
1.93714e+12	1.0175e-13
1.94895e+12	1.04457e-13
1.96076e+12	1.07051e-13
1.97257e+12	1.09528e-13
1.98438e+12	1.1188e-13
1.9962e+12	1.14098e-13
2.00801e+12	1.16172e-13
2.01982e+12	1.18085e-13
2.03163e+12	1.19819e-13
2.04344e+12	1.21358e-13
2.05525e+12	1.22679e-13
2.06707e+12	1.23764e-13
2.07888e+12	1.24597e-13
2.09069e+12	1.25163e-13
2.1025e+12	1.25456e-13
2.11431e+12	1.25474e-13
2.12613e+12	1.25226e-13
2.13794e+12	1.24727e-13
2.14975e+12	1.24005e-13
2.16156e+12	1.23096e-13
2.17337e+12	1.22047e-13
2.18518e+12	1.20913e-13
2.197e+12	1.19757e-13
2.20881e+12	1.1865e-13
2.22062e+12	1.17665e-13
2.23243e+12	1.16879e-13
2.24424e+12	1.16369e-13
2.25606e+12	1.16207e-13
2.26787e+12	1.16462e-13
2.27968e+12	1.17192e-13
2.29149e+12	1.18448e-13
2.3033e+12	1.20267e-13
2.31511e+12	1.22671e-13
2.32693e+12	1.25667e-13
2.33874e+12	1.29248e-13
2.35055e+12	1.33387e-13
2.36236e+12	1.38046e-13
2.37417e+12	1.43169e-13
2.38599e+12	1.48689e-13
2.3978e+12	1.5453e-13
2.40961e+12	1.60607e-13
2.42142e+12	1.66833e-13
2.43323e+12	1.73119e-13
2.44504e+12	1.79377e-13
2.45686e+12	1.85525e-13
2.46867e+12	1.91488e-13
2.48048e+12	1.97201e-13
2.49229e+12	2.0261e-13
2.5041e+12	2.07672e-13
2.51591e+12	2.12357e-13
2.52773e+12	2.16646e-13
2.53954e+12	2.20533e-13
2.55135e+12	2.24022e-13
2.56316e+12	2.27127e-13
2.57497e+12	2.29872e-13
2.58679e+12	2.32285e-13
2.5986e+12	2.34403e-13
2.61041e+12	2.36267e-13
2.62222e+12	2.37922e-13
2.63403e+12	2.39415e-13
2.64584e+12	2.40798e-13
2.65766e+12	2.4212e-13
2.66947e+12	2.43432e-13
2.68128e+12	2.44784e-13
2.69309e+12	2.46225e-13
2.7049e+12	2.47801e-13
2.71672e+12	2.49555e-13
2.72853e+12	2.51526e-13
2.74034e+12	2.5375e-13
2.75215e+12	2.56261e-13
2.76396e+12	2.59087e-13
2.77577e+12	2.62255e-13
2.78759e+12	2.65789e-13
2.7994e+12	2.69712e-13
2.81121e+12	2.74046e-13
2.82302e+12	2.78812e-13
2.83483e+12	2.84031e-13
2.84665e+12	2.89725e-13
2.85846e+12	2.95913e-13
2.87027e+12	3.02612e-13
2.88208e+12	3.09837e-13
2.89389e+12	3.17596e-13
2.9057e+12	3.25891e-13
2.91752e+12	3.34714e-13
2.92933e+12	3.44047e-13
2.94114e+12	3.53862e-13
2.95295e+12	3.64119e-13
2.96476e+12	3.74771e-13
2.97658e+12	3.85758e-13
2.98839e+12	3.97018e-13
3.0002e+12	4.08486e-13
3.01201e+12	4.20098e-13
3.02382e+12	4.31796e-13
3.03563e+12	4.4353e-13
3.04745e+12	4.55264e-13
3.05926e+12	4.66976e-13
3.07107e+12	4.7866e-13
3.08288e+12	4.9033e-13
3.09469e+12	5.02013e-13
3.10651e+12	5.13751e-13
3.11832e+12	5.25597e-13
3.13013e+12	5.37612e-13
3.14194e+12	5.49859e-13
3.15375e+12	5.62401e-13
3.16556e+12	5.75293e-13
3.17738e+12	5.88584e-13
3.18919e+12	6.02306e-13
3.201e+12	6.16482e-13
3.21281e+12	6.31116e-13
3.22462e+12	6.46195e-13
3.23644e+12	6.61694e-13
3.24825e+12	6.77571e-13
3.26006e+12	6.9377e-13
3.27187e+12	7.10226e-13
3.28368e+12	7.26863e-13
3.29549e+12	7.43596e-13
3.30731e+12	7.60334e-13
3.31912e+12	7.76982e-13
3.33093e+12	7.93441e-13
3.34274e+12	8.0961e-13
3.35455e+12	8.25393e-13
3.36637e+12	8.40696e-13
3.37818e+12	8.55432e-13
3.38999e+12	8.6953e-13
3.4018e+12	8.82932e-13
3.41361e+12	8.95599e-13
3.42542e+12	9.0752e-13
3.43724e+12	9.18708e-13
3.44905e+12	9.29204e-13
3.46086e+12	9.3908e-13
3.47267e+12	9.48434e-13
3.48448e+12	9.57388e-13
3.49629e+12	9.66082e-13
3.50811e+12	9.74667e-13
3.51992e+12	9.83296e-13
3.53173e+12	9.92118e-13
3.54354e+12	1.00126e-12
3.55535e+12	1.01083e-12
3.56717e+12	1.0209e-12
3.57898e+12	1.0315e-12
3.59079e+12	1.04262e-12
3.6026e+12	1.0542e-12
3.61441e+12	1.06616e-12
3.62622e+12	1.07834e-12
3.63804e+12	1.0906e-12
3.64985e+12	1.10275e-12
3.66166e+12	1.1146e-12
3.67347e+12	1.12596e-12
3.68528e+12	1.13667e-12
3.6971e+12	1.14658e-12
3.70891e+12	1.15561e-12
3.72072e+12	1.16368e-12
3.73253e+12	1.17082e-12
3.74434e+12	1.17705e-12
3.75615e+12	1.1825e-12
3.76797e+12	1.18731e-12
3.77978e+12	1.19168e-12
3.79159e+12	1.19584e-12
3.8034e+12	1.20004e-12
3.81521e+12	1.20452e-12
3.82703e+12	1.20955e-12
3.83884e+12	1.21535e-12
3.85065e+12	1.22215e-12
3.86246e+12	1.23011e-12
3.87427e+12	1.23935e-12
3.88608e+12	1.24996e-12
3.8979e+12	1.26194e-12
3.90971e+12	1.27527e-12
3.92152e+12	1.28986e-12
3.93333e+12	1.30556e-12
3.94514e+12	1.32219e-12
3.95696e+12	1.33951e-12
3.96877e+12	1.35728e-12
3.98058e+12	1.37522e-12
3.99239e+12	1.39302e-12
4.0042e+12	1.41042e-12
4.01601e+12	1.42711e-12
4.02783e+12	1.44283e-12
4.03964e+12	1.45733e-12
4.05145e+12	1.47039e-12
4.06326e+12	1.48183e-12
4.07507e+12	1.49148e-12
4.08689e+12	1.49923e-12
4.0987e+12	1.50499e-12
4.11051e+12	1.50871e-12
4.12232e+12	1.51037e-12
4.13413e+12	1.50995e-12
4.14594e+12	1.50749e-12
4.15776e+12	1.50302e-12
4.16957e+12	1.4966e-12
4.18138e+12	1.48829e-12
4.19319e+12	1.47817e-12
4.205e+12	1.46632e-12
4.21682e+12	1.45284e-12
4.22863e+12	1.43781e-12
4.24044e+12	1.42135e-12
4.25225e+12	1.40356e-12
4.26406e+12	1.38455e-12
4.27587e+12	1.36444e-12
4.28769e+12	1.34334e-12
4.2995e+12	1.32138e-12
