p-0.04_10.989_0 dE= 0.01070
p+0.04_10.989_0 dE= 0.01084
p-0.04_10.989_1 dE= 0.01127
p+0.04_10.989_1 dE= 0.01124
p_uns_0.2_1000_2887 dE= 0.80617
p_uns_0.2_1000_3535 dE= 3.40470
p_uns_0.2_1000_998 dE= 0.74183
actual force   predicted force   difference
-0.00073 0.01193 -0.01266
-0.00127 0.00000 -0.00127
0.00082 0.00000 0.00082
0.00264 0.00000 0.00264
0.00470 -0.00733 0.01203
0.00603 0.00149 0.00453
-0.00366 -0.00133 -0.00233
0.00196 0.00498 -0.00301
-0.00076 0.00343 -0.00418
-0.00230 -0.00741 0.00511
0.00190 0.00583 -0.00393
-0.00700 -0.01499 0.00800
-0.00482 -0.00321 -0.00160
-0.00217 0.00000 -0.00217
0.00109 0.00000 0.00109
-0.00024 0.00000 -0.00024
-0.00124 0.00000 -0.00124
-0.00010 0.00000 -0.00010
0.00056 0.00000 0.00056
0.00314 0.00000 0.00314
0.00132 0.00000 0.00132
-0.00205 0.00000 -0.00205
0.00023 0.00000 0.00023
-0.00026 0.00000 -0.00026
-0.00064 0.00000 -0.00064
-0.00104 -0.00497 0.00392
-0.00096 0.00343 -0.00439
-0.00047 -0.00741 0.00694
-0.00285 -0.00582 0.00297
-0.00678 -0.01499 0.00821
-0.00365 -0.00322 -0.00043
0.00179 -0.00563 0.00742
-0.00104 -0.00666 0.00562
-0.00227 0.00255 -0.00482
0.01372 0.01233 0.00139
-0.00766 0.00018 -0.00784
-0.00070 -0.01584 0.01513
0.00072 0.00000 0.00072
-0.00231 0.00000 -0.00231
0.00264 0.00000 0.00264
-0.00031 0.00000 -0.00031
0.00140 0.00000 0.00140
0.00057 0.00000 0.00057
-0.00062 0.00563 -0.00625
-0.00101 -0.00667 0.00566
-0.00223 0.00256 -0.00479
-0.01430 -0.01232 -0.00198
-0.00758 0.00019 -0.00777
-0.00070 -0.01585 0.01515
0.00245 0.00000 0.00245
0.00081 0.00000 0.00081
-0.00202 0.00000 -0.00202
0.00694 0.00528 0.00166
0.00172 -0.00680 0.00852
-0.00487 -0.01881 0.01394
-0.00146 0.00000 -0.00146
0.00057 0.00000 0.00057
-0.00022 0.00000 -0.00022
-0.00784 -0.00526 -0.00258
0.00195 -0.00679 0.00875
-0.00368 -0.01881 0.01513
0.00059 0.00000 0.00059
-0.00242 0.00000 -0.00242
-0.00206 0.00000 -0.00206
-0.00027 0.00000 -0.00027
0.00019 0.00000 0.00019
-0.00115 0.00000 -0.00115
0.00085 0.00029 0.00056
0.00043 -0.00168 0.00211
-0.56209 -0.57053 0.00844
-0.00042 -0.00003 -0.00039
-0.08020 -0.06586 -0.01435
0.08868 0.05695 0.03173
0.00116 0.00164 -0.00048
-0.00135 0.00085 -0.00220
-0.00171 -0.00266 0.00095
-0.07029 -0.05317 -0.01712
0.04064 0.03207 0.00856
0.08977 0.06611 0.02366
-0.00090 -0.00164 0.00073
-0.00186 0.00085 -0.00271
-0.00088 -0.00266 0.00178
0.06905 0.05309 0.01596
0.04085 0.03206 0.00880
0.08800 0.06619 0.02181
0.00064 -0.00659 0.00723
-0.00042 0.00137 -0.00179
-0.00332 -0.01167 0.00835
-0.00522 -0.00546 0.00024
0.00611 0.00816 -0.00205
0.00241 -0.01196 0.01437
0.00039 0.00000 0.00039
-0.00015 -0.00389 0.00375
-0.00232 -0.00127 -0.00104
-0.00040 -0.00000 -0.00039
0.01655 0.01677 -0.00022
-0.00045 0.00818 -0.00864
0.00038 0.00660 -0.00622
-0.00029 0.00137 -0.00166
-0.00335 -0.01166 0.00830
0.00464 0.00547 -0.00083
0.00615 0.00816 -0.00200
0.00247 -0.01195 0.01443
-0.00011 -0.00374 0.00364
0.00086 -0.00368 0.00454
-0.00175 -0.00267 0.00091
0.00196 0.00678 -0.00482
-0.00699 -0.00368 -0.00331
0.00426 -0.00246 0.00671
0.00018 -0.00475 0.00493
-0.00103 -0.00278 0.00175
-0.00160 -0.00397 0.00237
-0.00122 0.00000 -0.00122
-0.00003 0.00000 -0.00003
-0.00183 0.00000 -0.00183
0.00025 0.00475 -0.00450
-0.00039 -0.00278 0.00240
-0.00247 -0.00396 0.00149
0.00025 0.00000 0.00025
-0.00023 0.00000 -0.00023
0.00002 0.00000 0.00002
0.00040 0.00375 -0.00335
0.00039 -0.00367 0.00406
-0.00091 -0.00266 0.00175
-0.00288 -0.00678 0.00390
-0.00666 -0.00368 -0.00299
0.00249 -0.00247 0.00496
-0.00077 -0.00699 0.00623
-0.00040 -0.00340 0.00300
-0.00159 -0.00299 0.00140
0.01370 0.00978 0.00392
-0.00763 -0.00890 0.00126
-0.00040 0.00821 -0.00861
0.00063 -0.00000 0.00063
-0.00050 0.01363 -0.01413
-0.00332 -0.00058 -0.00274
-0.00027 0.00000 -0.00027
0.00146 0.00000 0.00146
-0.00177 0.00000 -0.00177
0.00165 0.00701 -0.00536
-0.00037 -0.00341 0.00303
-0.00157 -0.00299 0.00141
-0.01432 -0.00979 -0.00453
-0.00754 -0.00889 0.00135
-0.00045 0.00819 -0.00864
0.00028 0.00594 -0.00566
-0.00032 -0.00221 0.00189
-0.00246 -0.00396 0.00150
0.00691 0.00395 0.00296
0.00174 0.00047 0.00127
0.00430 -0.00236 0.00666
0.00022 -0.00593 0.00616
-0.00092 -0.00221 0.00129
-0.00163 -0.00397 0.00234
-0.00777 -0.00395 -0.00382
0.00198 0.00047 0.00151
0.00246 -0.00237 0.00483
0.00046 0.00000 0.00046
-0.00014 0.00370 -0.00384
-0.00235 -0.00127 -0.00107
-0.00026 0.00000 -0.00026
0.00042 0.00000 0.00042
-0.00001 0.00000 -0.00001
0.00051 -0.00001 0.00052
-0.00027 -0.00710 0.00683
0.02663 0.02524 0.00139
-0.00025 0.00000 -0.00025
0.00060 0.00000 0.00060
-0.00268 0.00000 -0.00268
0.00063 0.00218 -0.00155
0.00128 0.00209 -0.00081
0.00330 0.00741 -0.00411
-0.00087 0.00000 -0.00087
-0.00014 0.00000 -0.00014
-0.00189 0.00000 -0.00189
0.00006 -0.00218 0.00225
0.00104 0.00209 -0.00105
0.00206 0.00741 -0.00534
-0.00055 0.00000 -0.00055
0.00013 0.00000 0.00013
-0.00269 0.00000 -0.00269
0.00250 0.00000 0.00250
0.00063 0.00000 0.00063
-0.00152 0.00000 -0.00152
0.00009 0.00000 0.00009
0.00023 0.00000 0.00023
0.00176 0.00000 0.00176
0.00049 0.00000 0.00049
-0.00333 0.00000 -0.00333
0.00321 0.00000 0.00321
-0.00071 0.00000 -0.00071
0.00034 0.00000 0.00034
-0.00782 0.00000 -0.00782
-0.00133 0.00000 -0.00133
0.00075 0.00000 0.00075
-0.00158 0.00000 -0.00158
-0.00049 0.00000 -0.00049
0.00026 0.00000 0.00026
0.00171 0.00000 0.00171
0.00176 0.00344 -0.00167
-0.00071 0.00278 -0.00349
0.00333 0.00090 0.00244
-0.00088 0.00000 -0.00088
0.00012 0.00000 0.00012
0.00245 0.00000 0.00245
-0.00223 0.00000 -0.00223
0.00104 0.00000 0.00104
0.00187 0.00000 0.00187
-0.00044 0.00000 -0.00044
0.00005 0.00000 0.00005
-0.00139 0.00000 -0.00139
0.00304 0.00000 0.00304
0.00133 0.00000 0.00133
0.00303 0.00000 0.00303
-0.00095 0.00000 -0.00095
-0.00018 0.00000 -0.00018
-0.00062 0.00000 -0.00062
-0.00109 -0.00344 0.00235
-0.00097 0.00278 -0.00375
0.00210 0.00089 0.00121
-0.00038 0.00000 -0.00038
0.00050 0.00000 0.00050
0.00170 0.00000 0.00170
0.00163 -0.00029 0.00193
-0.00108 -0.00068 -0.00040
0.00347 -0.00255 0.00603
-0.00060 0.00000 -0.00060
0.00036 0.00000 0.00036
-0.00786 0.00000 -0.00786
0.00066 0.00000 0.00066
-0.00254 0.00000 -0.00254
-0.00158 0.00000 -0.00158
-0.00019 0.00000 -0.00019
0.00051 0.00000 0.00051
-0.00142 0.00000 -0.00142
-0.00063 0.00029 -0.00093
-0.00113 -0.00068 -0.00045
0.00345 -0.00255 0.00601
-0.00056 0.00000 -0.00056
0.00047 0.00000 0.00047
-0.00787 0.00000 -0.00787
0.00221 0.00000 0.00221
0.00090 0.00000 0.00090
0.00303 0.00000 0.00303
-0.00116 0.00000 -0.00116
-0.00030 0.00000 -0.00030
0.00246 0.00000 0.00246
-0.00144 0.00000 -0.00144
0.00061 0.00000 0.00061
0.00186 0.00000 0.00186
-0.00007 0.00000 -0.00007
0.00004 0.00000 0.00004
0.00175 0.00000 0.00175
0.00049 0.00000 0.00049
-0.00242 0.00000 -0.00242
0.00328 0.00000 0.00328
-0.00052 0.00000 -0.00052
0.00042 0.00000 0.00042
-0.00485 0.00000 -0.00485
0.00060 -0.00001 0.00062
-0.00009 -0.00146 0.00137
0.02566 0.02524 0.00042
-0.00044 -0.00005 -0.00039
0.06674 0.07411 -0.00737
0.07207 0.08029 -0.00822
0.00015 0.00149 -0.00134
-0.00146 -0.00597 0.00451
0.00226 0.00090 0.00136
0.05705 0.08202 -0.02497
-0.03297 -0.04508 0.01211
0.07136 0.11456 -0.04321
0.00067 -0.00149 0.00215
-0.00161 -0.00597 0.00436
0.00412 0.00089 0.00322
-0.05832 -0.08215 0.02383
-0.03274 -0.04504 0.01230
0.07259 0.11444 -0.04185
-0.00121 0.00000 -0.00121
-0.00143 0.00000 -0.00143
-0.00226 0.00000 -0.00226
0.00395 -0.00733 0.01128
-0.00510 -0.00149 -0.00361
0.00277 0.00132 0.00146
0.00059 0.00000 0.00059
0.00276 0.00000 0.00276
0.00247 0.00000 0.00247
-0.00038 0.00001 -0.00039
-0.01585 -0.01777 0.00193
0.00106 -0.01193 0.01299
0.00258 0.00000 0.00258
-0.00133 0.00000 -0.00133
-0.00222 0.00000 -0.00222
-0.00459 0.00733 -0.01192
-0.00505 -0.00149 -0.00356
0.00276 0.00133 0.00143
-0.00072 -0.00498 0.00426
0.00004 -0.00343 0.00347
0.00225 0.00741 -0.00516
-0.00308 -0.00583 0.00275
0.00652 0.01499 -0.00847
0.00150 0.00321 -0.00171
0.00299 0.00000 0.00299
-0.00198 0.00000 -0.00198
0.00427 0.00000 0.00427
0.00033 0.00000 0.00033
0.00078 0.00000 0.00078
-0.00087 0.00000 -0.00087
-0.00198 0.00000 -0.00198
-0.00172 0.00000 -0.00172
0.00247 0.00000 0.00247
-0.00130 0.00000 -0.00130
0.00065 0.00000 0.00065
-0.00210 0.00000 -0.00210
0.00156 0.00497 -0.00341
-0.00012 -0.00343 0.00331
0.00409 0.00741 -0.00332
0.00207 0.00582 -0.00376
0.00681 0.01499 -0.00819
0.00272 0.00322 -0.00050
-0.00032 0.00563 -0.00596
0.00091 0.00666 -0.00575
0.00227 -0.00255 0.00482
-0.01425 -0.01233 -0.00192
0.00836 -0.00018 0.00854
0.00104 0.01583 -0.01479
0.00077 0.00000 0.00077
0.00207 0.00000 0.00207
-0.00221 0.00000 -0.00221
-0.00029 0.00000 -0.00029
-0.00046 0.00000 -0.00046
-0.00088 0.00000 -0.00088
0.00147 -0.00563 0.00710
0.00093 0.00667 -0.00574
0.00231 -0.00256 0.00487
0.01369 0.01232 0.00137
0.00848 -0.00019 0.00866
0.00108 0.01585 -0.01478
-0.00103 0.00000 -0.00103
-0.00114 0.00000 -0.00114
0.00248 0.00000 0.00248
-0.00730 -0.00528 -0.00202
-0.00070 0.00679 -0.00750
0.00146 0.01880 -0.01734
0.00206 0.00000 0.00206
-0.00138 0.00000 -0.00138
0.00429 0.00000 0.00429
0.00643 0.00526 0.00116
-0.00050 0.00679 -0.00730
0.00270 0.01881 -0.01611
0.00059 0.00000 0.00059
0.00163 0.00000 0.00163
0.00246 0.00000 0.00246
-0.00024 0.00000 -0.00024
0.00027 0.00000 0.00027
0.00072 0.00000 0.00072
2.56498 2.58808 -0.02310
-0.49619 -0.45786 -0.03833
0.45645 0.61682 -0.16036
-2.80178 -2.75692 -0.04485
0.50707 0.49006 0.01700
-0.67549 -0.75832 0.08283
-0.21159 -0.38889 0.17730
0.12230 0.16144 -0.03914
-0.19263 -0.18204 -0.01059
1.01834 0.70071 0.31763
-0.16604 -0.21716 0.05112
-0.07767 -0.11957 0.04190
-0.29026 -0.22820 -0.06206
0.14568 0.17058 -0.02490
0.30740 0.33295 -0.02555
0.03396 0.06741 -0.03345
-0.01504 -0.00791 -0.00712
0.07836 0.05725 0.02111
-0.73164 -0.44945 -0.28218
0.06353 0.08920 -0.02567
0.24196 0.32685 -0.08489
0.13406 0.40333 -0.26927
-0.06036 -0.12962 0.06927
0.37437 0.32692 0.04745
-0.12551 -0.05923 -0.06628
0.07019 0.05167 0.01852
0.02558 0.05521 -0.02963
0.11181 0.04335 0.06846
-0.03909 -0.01470 -0.02439
0.00693 0.01297 -0.00604
0.14118 0.17407 -0.03289
0.21515 0.20710 0.00805
-0.14365 -0.19602 0.05237
0.01326 0.02733 -0.01407
0.01794 0.06076 -0.04282
0.11845 0.09271 0.02574
0.31480 0.31654 -0.00174
-0.16642 -0.18490 0.01848
0.59202 0.54826 0.04376
0.23650 0.24312 -0.00662
0.10038 0.07404 0.02633
-0.44963 -0.45274 0.00311
-0.09113 -0.00835 -0.08278
0.01740 0.02241 -0.00501
0.07673 0.00491 0.07182
0.07076 -0.00198 0.07274
-0.00036 0.00579 -0.00614
-0.05866 0.01042 -0.06908
0.10586 0.09018 0.01568
-0.14851 -0.07287 -0.07564
-0.06197 -0.09048 0.02851
0.02378 0.04219 -0.01841
0.00640 -0.03980 0.04620
0.03648 -0.03514 0.07162
0.01074 -0.04216 0.05290
-0.00161 -0.01663 0.01502
0.01468 0.00341 0.01127
0.15312 0.06040 0.09273
-0.06654 -0.09660 0.03006
-0.00012 -0.06735 0.06723
0.26863 0.30958 -0.04095
-0.18337 -0.19979 0.01642
0.04346 -0.00011 0.04357
0.19832 0.39195 -0.19363
-0.07305 -0.14017 0.06712
-0.10082 0.00305 -0.10387
-1.33996 -1.34023 0.00027
0.19718 0.19026 0.00692
0.79772 0.85345 -0.05572
-0.07812 -0.11586 0.03774
0.17672 0.17991 -0.00319
0.17585 0.37715 -0.20130
0.01702 -0.00048 0.01750
0.02156 0.01190 0.00966
-0.12314 -0.06932 -0.05383
0.04780 0.06606 -0.01826
-0.03731 -0.04122 0.00391
-0.52153 -0.55290 0.03137
0.05263 0.04868 0.00395
-0.02417 -0.01921 -0.00497
-0.00645 -0.03507 0.02863
0.15526 0.12035 0.03491
0.10303 0.10848 -0.00545
0.07035 0.08170 -0.01135
0.07940 0.07288 0.00652
-0.02925 -0.03188 0.00263
-0.01070 0.01119 -0.02190
-0.13723 -0.13101 -0.00623
0.09366 0.13531 -0.04165
-0.27567 -0.36140 0.08573
-0.05532 -0.09683 0.04151
0.10330 0.13057 -0.02727
-0.03487 -0.04188 0.00701
-0.37180 -0.30379 -0.06800
-0.03346 -0.04474 0.01128
0.35917 0.38671 -0.02754
0.00976 -0.01279 0.02255
0.00959 0.11070 -0.10111
-1.04468 -1.07928 0.03460
0.06793 0.02934 0.03859
-0.05038 -0.08292 0.03254
0.19750 0.12091 0.07660
-0.00904 0.00607 -0.01511
0.18174 0.14089 0.04085
1.40807 1.50204 -0.09396
-0.14655 -0.20309 0.05654
0.09062 0.07286 0.01776
-1.16472 -1.20674 0.04202
0.23131 0.24349 -0.01219
-0.82909 -0.94205 0.11297
0.17666 0.13533 0.04133
-0.22301 -0.25453 0.03151
0.32820 0.37433 -0.04613
-0.63893 -0.65129 0.01236
0.41672 0.32506 0.09166
-0.07153 -0.00715 -0.06438
0.09390 0.10379 -0.00989
0.13498 0.02361 0.11137
-0.07985 -0.04108 -0.03877
-0.07075 -0.06433 -0.00642
0.72479 0.42690 0.29789
0.06905 -0.09350 0.16255
-0.08704 -0.10868 0.02164
-0.21376 -0.11219 -0.10156
0.18545 0.14213 0.04332
-0.15126 -0.21682 0.06556
-0.07865 0.04197 -0.12062
-0.01539 -0.03257 0.01718
-0.14868 -0.12193 -0.02675
-0.15288 -0.19967 0.04679
-0.21231 -0.27689 0.06457
-0.00090 0.00008 -0.00099
0.12731 0.07900 0.04832
0.23485 0.12655 0.10830
-0.33950 -0.25691 -0.08259
0.04458 0.02038 0.02420
0.32032 0.33270 -0.01238
0.91471 1.02638 -0.11167
0.38805 0.40405 -0.01599
0.20334 0.15676 0.04659
0.04761 -0.05050 0.09810
0.43996 0.31648 0.12348
0.68618 0.57493 0.11125
0.31587 0.22092 0.09495
-0.00730 -0.04583 0.03853
0.12119 0.19286 -0.07167
-0.24200 -0.24568 0.00369
-0.05577 -0.08979 0.03402
-0.11680 -0.08554 -0.03125
0.07295 0.09850 -0.02555
-0.11416 -0.11478 0.00063
0.04021 0.06642 -0.02621
-0.13620 -0.16744 0.03124
0.58763 0.70967 -0.12204
-0.23699 -0.23240 -0.00460
-0.03574 -0.00044 -0.03530
-0.01057 0.05756 -0.06812
-0.13633 -0.15628 0.01995
-0.21335 -0.24658 0.03324
0.21539 0.24159 -0.02620
-0.16384 -0.07882 -0.08503
-0.03880 0.01395 -0.05275
0.30080 0.19198 0.10882
-0.15346 -0.13367 -0.01979
-0.22438 -0.20169 -0.02270
-0.81659 -0.86845 0.05187
0.16011 0.08750 0.07262
-0.06194 -0.01707 -0.04488
-0.09209 -0.01412 -0.07797
-1.98872 -1.94151 -0.04721
-0.00898 0.05528 -0.06426
0.13545 0.19108 -0.05563
0.32012 0.19914 0.12097
-0.21092 -0.20934 -0.00158
-0.52029 -0.39060 -0.12970
-0.45578 -0.39870 -0.05708
0.67416 0.65674 0.01742
-0.10851 -0.10673 -0.00178
1.50069 1.69073 -0.19004
-0.01912 -0.06906 0.04993
0.46130 0.28687 0.17443
-0.14205 -0.12620 -0.01585
0.38309 0.40866 -0.02557
-0.07694 -0.09046 0.01352
-0.04089 -0.04412 0.00323
0.97932 1.00501 -0.02569
-0.21186 -0.14784 -0.06402
0.32811 0.25619 0.07192
-0.02692 0.03064 -0.05757
-0.03165 0.00521 -0.03686
0.19811 0.25446 -0.05636
0.14470 0.16601 -0.02131
-0.07944 0.01692 -0.09637
0.03916 -0.04680 0.08596
0.02289 0.04850 -0.02560
0.08458 0.15330 -0.06872
-0.08996 -0.09695 0.00699
0.10023 0.09135 0.00887
-0.04666 -0.05217 0.00551
-0.09554 -0.11499 0.01944
0.21399 0.15878 0.05522
-0.10249 -0.15327 0.05079
-0.28642 -0.31161 0.02518
0.17590 0.15134 0.02455
-0.20257 -0.17731 -0.02526
0.16691 0.10101 0.06591
0.20411 0.29140 -0.08729
-0.16365 -0.13418 -0.02947
0.23541 0.31615 -0.08074
0.22385 0.28890 -0.06505
0.94694 1.06301 -0.11608
0.14014 0.22785 -0.08771
0.01494 0.10171 -0.08678
0.06432 0.11233 -0.04801
0.24548 0.31315 -0.06767
0.08507 0.08767 -0.00259
-0.13329 -0.18530 0.05202
2.53650 2.42634 0.11016
0.03022 0.13874 -0.10852
-0.85081 -0.70064 -0.15017
-0.22279 -0.08515 -0.13764
0.47783 0.42689 0.05094
-0.00765 -0.01962 0.01197
0.06274 0.08224 -0.01951
0.00431 0.02913 -0.02482
2.32079 2.32800 -0.00721
0.06164 -0.03827 0.09991
-0.00069 -0.01781 0.01712
-0.10374 0.14385 -0.24759
-0.19941 -0.16090 -0.03851
-0.26653 -0.18357 -0.08296
-0.07728 -0.30580 0.22851
0.12377 0.10155 0.02222
0.04839 0.04597 0.00242
-2.46969 -2.42269 -0.04700
-0.28797 -0.11465 -0.17333
-0.45649 -0.46500 0.00851
-0.10236 0.02502 -0.12737
-2.81900 -2.76943 -0.04957
-0.12666 -0.16888 0.04222
0.32201 0.27979 0.04222
-0.09250 -0.16554 0.07304
-0.49978 -0.46127 -0.03851
0.50395 0.53662 -0.03267
-0.21211 -0.18787 -0.02423
-2.67658 -2.64106 -0.03552
0.20658 0.07277 0.13381
0.29313 0.28729 0.00584
0.15339 0.14200 0.01139
-1.33286 -1.37389 0.04103
0.11141 0.10813 0.00328
0.05069 0.06852 -0.01783
0.30985 0.40248 -0.09262
-0.01575 0.06198 -0.07772
0.00018 0.03864 -0.03846
0.62902 0.54634 0.08267
-0.22923 -0.20567 -0.02356
-0.13876 -0.12651 -0.01225
-0.21218 -0.15609 -0.05609
-0.22241 -0.25337 0.03096
0.50520 0.54398 -0.03878
-0.95126 -0.99010 0.03884
2.62557 2.62835 -0.00279
-0.23649 -0.18269 -0.05381
-0.00141 -0.17084 0.16943
0.18242 0.02865 0.15376
-0.33066 -0.31423 -0.01643
0.35581 0.52975 -0.17394
-0.06030 -0.03604 -0.02427
1.26921 1.19760 0.07161
0.26990 0.20801 0.06189
0.28487 0.23711 0.04777
0.15180 0.16637 -0.01458
-1.57127 -1.67118 0.09990
0.27687 0.22601 0.05086
0.06583 0.08916 -0.02333
0.21633 0.29278 -0.07645
-0.36982 -0.34667 -0.02315
-0.00036 0.10640 -0.10676
0.56557 0.56316 0.00241
-0.46641 -0.54889 0.08248
-2.01756 -1.96598 -0.05158
-0.10711 -0.15426 0.04715
-0.11620 -0.13681 0.02061
0.06332 0.07357 -0.01024
0.10689 0.09126 0.01563
-0.18471 -0.22525 0.04054
-0.04806 -0.15119 0.10314
0.35334 0.29013 0.06321
0.03213 0.03415 -0.00202
0.06892 0.06100 0.00792
0.24438 0.47048 -0.22611
-0.15913 -0.17804 0.01891
-0.05392 -0.05300 -0.00092
-0.04323 -0.08957 0.04634
0.12669 0.17909 -0.05240
0.09193 -0.00501 0.09695
-2.12579 -2.15070 0.02491
0.18454 0.13964 0.04490
0.08052 0.05171 0.02880
0.01910 0.02396 -0.00486
-0.14931 -0.04760 -0.10171
-0.54596 -0.44437 -0.10159
0.75479 0.49280 0.26199
-0.23123 -0.24407 0.01284
0.17565 0.16580 0.00985
0.25971 0.14890 0.11081
-0.26739 -0.22147 -0.04592
-0.41928 -0.42391 0.00462
0.06958 -0.00742 0.07700
-0.11971 -0.16055 0.04084
-0.05377 -0.03575 -0.01803
0.06255 0.03936 0.02319
-0.03703 -0.04972 0.01269
-0.00366 -0.10271 0.09905
0.31428 0.38425 -0.06996
-0.39282 -0.36000 -0.03282
-0.86777 -0.79503 -0.07274
-0.08941 -0.18378 0.09437
0.31887 0.36779 -0.04892
0.00936 0.01032 -0.00097
-1.73065 -1.70939 -0.02126
0.26622 0.25104 0.01519
0.03090 0.00811 0.02280
0.08930 0.20341 -0.11411
0.41094 0.40587 0.00508
-0.16236 -0.10355 -0.05881
0.58279 0.42553 0.15726
-0.09280 -0.07062 -0.02218
1.31471 1.35360 -0.03888
-0.25509 -0.24274 -0.01235
-0.05263 -0.05342 0.00079
0.46348 0.43182 0.03165
0.09282 0.10948 -0.01666
-0.14702 -0.14633 -0.00068
0.06677 0.07812 -0.01134
0.10457 0.03611 0.06846
-1.20887 -1.17386 -0.03501
-0.02790 -0.02674 -0.00116
0.04914 0.01565 0.03349
-0.08133 -0.02592 -0.05540
-0.07172 -0.01183 -0.05989
0.03002 -0.06287 0.09289
0.14744 0.20592 -0.05848
0.23297 0.18748 0.04549
0.20184 0.23211 -0.03027
0.32990 0.32947 0.00043
-0.04014 0.00641 -0.04655
-0.11027 -0.10031 -0.00996
-0.16792 -0.17266 0.00474
-0.04217 -0.06606 0.02389
0.08469 0.04443 0.04026
-0.11899 -0.12749 0.00850
-1.90388 -1.88079 -0.02309
-0.15651 -0.13058 -0.02593
0.13645 0.11445 0.02200
-0.06912 -0.03633 -0.03279
-0.29312 -0.18461 -0.10851
-0.43301 -0.42395 -0.00905
0.11559 0.09509 0.02050
-0.04743 0.03153 -0.07896
0.04590 0.00373 0.04218
0.56262 0.54359 0.01903
0.03167 0.00839 0.02328
-0.05887 -0.02318 -0.03569
0.01879 0.04922 -0.03043
0.08400 0.07467 0.00934
-0.19902 -0.18115 -0.01786
0.18514 0.19934 -0.01420
0.25065 0.29547 -0.04482
-0.12435 -0.04651 -0.07785
0.16279 0.21478 -0.05199
0.33774 0.39128 -0.05355
-1.61838 -1.66513 0.04675
0.12216 0.18312 -0.06097
0.21484 0.22632 -0.01148
0.26090 0.25189 0.00901
-0.29351 -0.35468 0.06117
0.07010 0.02880 0.04131
0.07673 0.14027 -0.06354
-0.42869 -0.51942 0.09073
-0.06090 -0.12608 0.06518
-0.03242 -0.04227 0.00985
-0.05135 -0.05349 0.00214
-0.07729 -0.05709 -0.02020
0.63869 0.65743 -0.01874
0.51739 0.61724 -0.09985
0.08256 0.16911 -0.08655
-0.10071 -0.08099 -0.01973
0.20559 0.17372 0.03186
0.14309 0.18845 -0.04537
-0.12817 -0.12502 -0.00315
0.20676 0.02261 0.18415
-1.03245 -1.02449 -0.00796
-0.01781 -0.08304 0.06523
0.21705 0.19415 0.02290
0.26613 0.17837 0.08776
0.25687 0.15677 0.10010
-0.35178 -0.35772 0.00595
0.40555 0.31160 0.09395
0.07820 0.01136 0.06684
1.05533 1.02703 0.02830
0.14915 0.16333 -0.01418
0.09194 0.01200 0.07994
-0.19653 -0.35141 0.15488
0.03241 0.09197 -0.05956
0.18910 0.21893 -0.02983
0.15347 0.14726 0.00620
0.29380 0.30054 -0.00674
1.14850 1.04458 0.10392
0.96906 0.87806 0.09100
-0.00134 0.04210 -0.04344
-0.13203 -0.15988 0.02786
0.17412 0.18852 -0.01440
-0.12872 -0.14948 0.02075
0.15560 0.11709 0.03851
0.23658 0.32704 -0.09046
0.01595 0.01453 0.00141
0.16297 0.15277 0.01021
-0.01010 -0.01468 0.00458
-0.16990 -0.01417 -0.15573
-0.37846 -0.32418 -0.05429
-0.12743 -0.06064 -0.06679
-0.05366 -0.14206 0.08840
-0.02834 -0.03351 0.00518
-0.07543 -0.14343 0.06801
0.43975 0.35948 0.08027
-0.34769 -0.30387 -0.04382
-0.16082 -0.22019 0.05938
0.18891 0.12252 0.06639
-0.09289 -0.09157 -0.00132
-0.20983 -0.24835 0.03852
0.22494 0.36013 -0.13519
-0.34917 -0.34188 -0.00729
0.39379 0.28846 0.10533
0.03679 0.07283 -0.03604
-0.10523 -0.09664 -0.00859
-2.54213 -2.44104 -0.10110
-0.24999 -0.27883 0.02883
0.00037 0.02019 -0.01982
-0.11169 -0.25499 0.14330
-0.11939 -0.00961 -0.10977
0.05115 0.11016 -0.05901
-0.03954 0.00877 -0.04831
0.11387 0.08841 0.02546
2.11752 2.10078 0.01674
-0.08820 -0.11008 0.02188
-0.00717 -0.05094 0.04378
-0.19887 -0.18346 -0.01540
0.65758 0.65382 0.00376
0.00328 0.02126 -0.01798
-0.15199 -0.12710 -0.02490
0.03183 0.02183 0.01000
0.00016 -0.05448 0.05464
-0.25323 -0.21907 -0.03416
-0.34624 -0.31533 -0.03091
-0.29829 -0.43270 0.13441
-0.28565 -0.23946 -0.04619
0.26192 0.20304 0.05888
0.00866 0.13532 -0.12666
-0.00015 -0.00561 0.00547
-0.07742 -0.10101 0.02358
0.38309 0.39799 -0.01490
-0.34702 -0.36542 0.01840
0.41339 0.47947 -0.06608
0.04711 0.16330 -0.11619
0.03053 0.00779 0.02274
-0.12477 -0.20065 0.07588
-0.73172 -0.59601 -0.13571
-0.37045 -0.29565 -0.07480
0.75145 0.69478 0.05667
-0.07007 -0.08138 0.01131
-0.13858 -0.11236 -0.02622
0.15187 0.19608 -0.04421
1.47801 1.41319 0.06482
-0.19386 -0.16257 -0.03129
0.67278 0.48481 0.18797
-0.08385 -0.17852 0.09468
-0.06625 -0.04900 -0.01725
0.07550 0.10752 -0.03202
-2.86619 -2.79435 -0.07183
-0.44752 -0.51316 0.06564
1.51939 1.61764 -0.09825
-2.00370 -2.01508 0.01138
0.38858 0.43558 -0.04700
-2.69624 -2.68578 -0.01046
0.95394 0.58082 0.37311
-0.00737 -0.09430 0.08693
0.07558 0.07874 -0.00316
