p+0.04_10.8241_0 dE= 0.01041
p+0.04_10.8241_1 dE= 0.00879
actual force   predicted force   difference
5657642279462.84180
5657415818146.00684
5620472435859.41113
4975624244791.96582
5044292310118.45801
5118407235574.43750
4691531532926.18750
4153870410920.30859
4188294503039.33496
4097578456896.80566
2988913722080.14551
2669128483484.51172
4714886009231.19141
4736193586345.72559
4842685405751.76172
5045696400728.61914
4349409848008.59131
3898899598560.78564
3816946034552.25537
3628882311890.05664
5296928113352.25293
5390894244276.49414
2375530281966.43018
2355737449392.21143
4480348363336.40332
4480348363336.40527
3443894313621.67773
3443894313621.67627
4653834915270.78906
4653834915270.79199
4488124863015.68555
1227069773956.56201
1227069773956.57104
4526518536579.09082
3505829452599.33154
2271694540156.75684
4714886009231.19141
4736193586345.72656
4842685405751.76074
5045696400728.61816
4349409848008.58984
3898899598560.78516
3816946034552.25293
3628882311890.05518
5296928113352.25098
5390894244276.49316
2375530281966.43213
2355737449392.20996
5020174452095.41504
4972606231669.39746
5253292698827.22168
5280664586692.15625
4522728180095.79395
4344442995275.02686
4268090047704.49365
5722362204794.76172
5960206569897.49902
3397173749658.60498
3277644057602.56641
6276078140692.86133
5163431139109.60840
5129365034414.50488
5424430878793.83496
5530023911095.41797
4775163836658.17383
4573184512470.47266
4453985603303.47266
6085717862666.21289
6225593200168.47168
3774034127696.11279
3603447015500.20898
6642661557479.89648
5253292698827.22461
5280664586692.15723
4972606231669.40039
5020174452095.41699
4522728180095.79688
4344442995275.02832
4268090047704.49463
5722362204794.76172
5960206569897.50000
3397173749658.60742
3277644057602.56836
6276078140692.85840
4736193586345.72559
4714886009231.19141
4842685405751.76270
5045696400728.62012
4349409848008.58984
5296928113352.25293
5390894244276.49512
3898899598560.78564
3816946034552.25293
3628882311890.05664
2355737449392.21045
2375530281966.43213
4480348363336.40527
4480348363336.40527
4653834915270.79199
4653834915270.79199
3443894313621.67822
3443894313621.67676
1227069773956.55957
4488124863015.68750
4526518536579.08789
3505829452599.33057
2271694540156.75439
1227069773956.56494
4736193586345.72656
4714886009231.19141
4842685405751.76172
5045696400728.61816
4349409848008.59131
3898899598560.78613
3816946034552.25293
3628882311890.05664
5296928113352.25293
5390894244276.49707
2375530281966.43408
2355737449392.21289
5657415818146.00684
5657642279462.84082
5620472435859.41016
5118407235574.43652
5044292310118.45898
4975624244791.96484
4691531532926.18652
4188294503039.33447
4153870410920.30957
4097578456896.80615
2988913722080.14600
2669128483484.51318
5366264116688.44727
5277756207796.15820
5505197071897.63867
5140044273609.50195
4701420274432.73047
4531824794055.73633
4356391025239.36523
5894124356012.38770
5944901160211.32617
3667540980818.81348
6242807294205.35840
3382318204504.38135
5435355906210.63867
5397221370923.92285
5475940423087.08887
5678144892509.66602
5952410776959.57910
4971557550907.45703
6042801463713.27637
4669140470584.60352
4352504219023.39355
4055345717995.92236
6453723520158.68262
