p-0.04_11.0039_0 dE= 0.01105
p+0.04_11.0039_0 dE= 0.01092
actual force   predicted force   difference
-253710016936052120734920605696.00000
-253710208843514279405929103360.00000
-254864669250193223819177492480.00000
-254864667932334841946768932864.00000
-324686444184230204571343912960.00000
-324686445218691206010906869760.00000
-273869589958781400766671224832.00000
-290169918192840633642412670976.00000
-305602701479393255358237507584.00000
-318176345211515041195843649536.00000
-318176346267141905352885272576.00000
-334336924649219714322387697664.00000
-234964870301157267354096238592.00000
-192191769589585593626617970688.00000
258189394109374988609954775040.00000
258189582693457030708667088896.00000
272023515868997731750305071104.00000
-376432560644856555581982375936.00000
-376432559752597064220363718656.00000
239794663846518227280668393472.00000
198067328832541453737315532800.00000
288428192487642741544138571776.00000
303949423291461191086190362624.00000
332826411047542950530545352704.00000
-6275359174234709000305988338620301312.00000
-6275359174234713722672471208265515008.00000
-6275359174234713722672471208265515008.00000
-6275359174234717264447333360499425280.00000
-6275359174234718445038954077910728704.00000
-6275359174234721986813816230144638976.00000
-6275359174234713722672471208265515008.00000
-6275359174234726709180299099789852672.00000
6275359174234713722672471208265515008.00000
6275359174234721986813816230144638976.00000
6275359174234725528588678382378549248.00000
6275359174234720806222195512733335552.00000
6275359174234717264447333360499425280.00000
6275359174234716083855712643088121856.00000
6275359174234718445038954077910728704.00000
6275359174234710180897609056031604736.00000
-324430904977761272619396497408.00000
-332280171876665700614414532608.00000
-315636882311216611183086796800.00000
-341822377182361589509148114944.00000
-300533545088465926708474675200.00000
-266965659189764571765908963328.00000
-379593442177016353626907475968.00000
-440504447527451726823055949824.00000
-4933382260747318035951569210039074816.00000
4933382260747318035951569210039074816.00000
4933382260747315674768327775216467968.00000
4933382260747319216543189927450378240.00000
4933382260747322168022241720978636800.00000
4933382260747324529205483155801243648.00000
4933382260747315674768327775216467968.00000
4933382260747313313585086340393861120.00000
4933382260747323348613862438389940224.00000
-4933382260747325119501293514506895360.00000
-4933382260747312723289275981688209408.00000
-4933382260747321577726431362272985088.00000
-4933382260747319216543189927450378240.00000
-4933382260747321577726431362272985088.00000
-4933382260747320397134810644861681664.00000
-4933382260747316265064138133922119680.00000
-326345782207312640084856012800.00000
-331375585604296349309688872960.00000
-319789252175647436577762705408.00000
-365591099583133289307407646720.00000
-305855209533370182701303201792.00000
-267305769623639857248906248192.00000
-239898012426359515398621102080.00000
-182959245153981756989771874304.00000
-3488428050759838464555412084825784320.00000
-3488428050759837874259601726120132608.00000
-3488428050759841416034463878354042880.00000
-3488428050759842596626084595765346304.00000
-3488428050759839645147032802237087744.00000
-3488428050759843777217705313176649728.00000
-3488428050759835513076360291297525760.00000
-3488428050759843186921894954470998016.00000
3488428050759840825738653519648391168.00000
3488428050759843186921894954470998016.00000
3488428050759846138400946747999256576.00000
3488428050759840235442843160942739456.00000
3488428050759841416034463878354042880.00000
3488428050759836693667981008708829184.00000
3488428050759843186921894954470998016.00000
3488428050759837874259601726120132608.00000
185877848022455135184525197312.00000
238102308604249279916381569024.00000
247543516794403262561515470848.00000
262821699087789037308793061376.00000
279276896972508773454259945472.00000
309797734599388324403248889856.00000
323640384406298424340895498240.00000
-326338700142454335789921730560.00000
155926256840486182289032609792.00000
160845236071983595983428648960.00000
164128478708735249860440096768.00000
163832662837619629627715616768.00000
130290853910147902962640355328.00000
129728232667440943909933416448.00000
122637325737613369464825315328.00000
169423906160163058224285614080.00000
169427741804750726164956315648.00000
144420057867885683429162876928.00000
144821854374370151813374541824.00000
44436675377067555671223828480.00000
-54611415718190629324945620992.00000
-134102943100656328606788616192.00000
-133555805505044087758420705280.00000
-159125122362628498221715947520.00000
-160293773534580820029609082880.00000
-160563053756667701338923073536.00000
-157220589069139611322293420032.00000
-117844940632982249436268724224.00000
247876714436073276133091573760.00000
247874092727072012136632811520.00000
244057784787418426591594676224.00000
-352299845373353753380288200704.00000
-6275359174234713722672471208265515008.00000
-6275359174234711361489229773442908160.00000
-6275359174234714903264091925676818432.00000
-6275359174234712542080850490854211584.00000
-6275359174234713722672471208265515008.00000
-6275359174234707819714367621208997888.00000
-6275359174234717264447333360499425280.00000
-6275359174234724347997057664967245824.00000
6275359174234721986813816230144638976.00000
6275359174234718445038954077910728704.00000
6275359174234714903264091925676818432.00000
6275359174234718445038954077910728704.00000
6275359174234716083855712643088121856.00000
6275359174234712542080850490854211584.00000
6275359174234713722672471208265515008.00000
6275359174234709000305988338620301312.00000
-256160681162946052266892722176.00000
-253467844705295198222175698944.00000
-286034330502440472098518335488.00000
-306521333356590828477319479296.00000
-337703241626353977527512334336.00000
-325020623418078454813797908480.00000
-360932250297661377766200705024.00000
-408105887596577549952349110272.00000
7179781544795074091400282146938552320.00000
-7179781544795074091400282146938552320.00000
-7179781544795071730217040712115945472.00000
7179781544795071730217040712115945472.00000
7179781544795076452583523581761159168.00000
7179781544795075271991902864349855744.00000
7179781544795070549625419994704642048.00000
7179781544795078813766765016583766016.00000
7179781544795079994358385733995069440.00000
7179781544795065827258937125059428352.00000
-7179781544795082355541627168817676288.00000
-7179781544795075271991902864349855744.00000
-7179781544795079994358385733995069440.00000
-7179781544795076452583523581761159168.00000
-7179781544795076452583523581761159168.00000
-7179781544795069369033799277293338624.00000
-345613135667078830015693979648.00000
-329383317561417863344586489856.00000
-357535561615964173020738617344.00000
-350419199030092119208588476416.00000
-402980097960978452108860719104.00000
-380649233170915324487958265856.00000
-423673202745986938905456279552.00000
-415566319556454705378642362368.00000
-4437349026482591046131982794634559488.00000
4437349026482592226723603512045862912.00000
4437349026482590455836172435928907776.00000
4437349026482590455836172435928907776.00000
4437349026482597539385896740396728320.00000
4437349026482593407315224229457166336.00000
4437349026482591046131982794634559488.00000
4437349026482588094652931001106300928.00000
4437349026482595768498465664279773184.00000
-4437349026482593997611034588162818048.00000
-4437349026482598129681707099102380032.00000
-4437349026482595178202655305574121472.00000
-4437349026482593407315224229457166336.00000
-4437349026482591046131982794634559488.00000
-4437349026482590455836172435928907776.00000
-4437349026482589865540362077223256064.00000
-281046433713474923497699409920.00000
-168377298877220465602180677632.00000
-177186080819024420868483710976.00000
-204193386562738825160189542400.00000
-113890773611256421204669497344.00000
-2648552712579920593556602880.00000
-66820648559333662189961609216.00000
-396001584462094559372424249344.00000
155585315491095740042153295872.00000
155307074456891289358150139904.00000
156205376189288533116101591040.00000
-159258955191173390236053929984.00000
-159065087331936758952842231808.00000
-158385181465319790552750751744.00000
210013461286279465007633661952.00000
213351390893430488914984960000.00000
216246999198792512761283739648.00000
219109056500245710665265709056.00000
-212396265928962504681808986112.00000
-214971305502457210727267565568.00000
-217845630484883742815592382464.00000
-220682405296066024397495861248.00000
252628641257466023945527361536.00000
-253995942956043962012502327296.00000
-88596553104958642659797237760.00000
499589749978717660355598745600.00000
499590451726693053561516851200.00000
511952227589053622020953079808.00000
511951542790711507546089193472.00000
494056273767499620523920326656.00000
517631230560290797200852647936.00000
471694300500561341345884536832.00000
-3488428050759835513076360291297525760.00000
3488428050759837283963791367414480896.00000
-3488428050759836693667981008708829184.00000
-3488428050759836693667981008708829184.00000
-3488428050759832561597308497769267200.00000
-3488428050759834332484739573886222336.00000
-3488428050759839645147032802237087744.00000
-3488428050759837874259601726120132608.00000
-3488428050759837874259601726120132608.00000
3488428050759834922780549932591874048.00000
3488428050759841416034463878354042880.00000
3488428050759835513076360291297525760.00000
3488428050759838464555412084825784320.00000
3488428050759832561597308497769267200.00000
3488428050759834332484739573886222336.00000
3488428050759832561597308497769267200.00000
198995720996673641991244873728.00000
234749938235946678581721038848.00000
250758056405869211676926017536.00000
270231219612414796900882972672.00000
303644569786732399799073505280.00000
309098659670115832416792739840.00000
338336295978211526629730025472.00000
-344364543903911277301585674240.00000
4933382260747299146485637731458220032.00000
4933382260747299736781448090163871744.00000
4933382260747301507668879166280826880.00000
4933382260747297375598206655341264896.00000
4933382260747305049443741318514737152.00000
4933382260747307410626982753337344000.00000
4933382260747293833823344503107354624.00000
4933382260747312723289275981688209408.00000
-4933382260747308000922793112042995712.00000
-4933382260747299146485637731458220032.00000
-4933382260747310952401844905571254272.00000
-4933382260747309771810224188159950848.00000
-4933382260747306820331172394631692288.00000
-4933382260747301507668879166280826880.00000
-4933382260747298556189827372752568320.00000
-4933382260747295604710775579224309760.00000
-336816222679018914375738064896.00000
-304926295330415792995698737152.00000
-316764620711494542154170105856.00000
-288025819549815530834330910720.00000
-330267137372579338941490003968.00000
-264578002018425762228620754944.00000
-241582893994820237478401671168.00000
-394834985152327262057353183232.00000
4437349026482575698440913468287614976.00000
4437349026482575698440913468287614976.00000
4437349026482579830511585979227176960.00000
4437349026482579240215775620521525248.00000
4437349026482577469328344544404570112.00000
4437349026482576879032534185698918400.00000
4437349026482582191694827414049783808.00000
4437349026482585143173879207578042368.00000
-4437349026482581011103206696638480384.00000
-4437349026482588094652931001106300928.00000
-4437349026482574517849292750876311552.00000
-4437349026482582781990637772755435520.00000
-4437349026482581011103206696638480384.00000
-4437349026482579240215775620521525248.00000
-4437349026482581601399017055344132096.00000
-4437349026482576879032534185698918400.00000
-149671558711412439399348043776.00000
-111438873582046886281959440384.00000
-51712580899778130721726529536.00000
52884967968623160670640144384.00000
100582438557132661074006376448.00000
-194309836720106507024463822848.00000
-208609670341409022778877673472.00000
-379497170563461295705384026112.00000
-2155967102678120010329191137889222656.00000
-2155967102678135948316070822941818880.00000
-2155967102678135653168165643588993024.00000
-2155967102678138014351407078411599872.00000
-2155967102678133291984924208766386176.00000
-2155967102678121486068717034653351936.00000
-2155967102678119420033380779183570944.00000
-2155967102678143622161605486115291136.00000
2155967102678122961808242931417481216.00000
2155967102678137424055596719705948160.00000
2155967102678136833759786361000296448.00000
2155967102678140670682553692587032576.00000
2155967102678133291984924208766386176.00000
2155967102678120010329191137889222656.00000
2155967102678120600625001496594874368.00000
2155967102678113517075277192127053824.00000
456461761010148081540972675072.00000
453464516273990876698190544896.00000
440103754937648548428707266560.00000
432873039548930962161282318336.00000
418717336313755674161459494912.00000
414651237796228001795550478336.00000
396489651850929264560183443456.00000
-213225473235102077514789421056.00000
2155967102678125027843579186887262208.00000
2155967102678124437547768828181610496.00000
2155967102678125913287294724945739776.00000
2155967102678124732695674007534436352.00000
2155967102678125913287294724945739776.00000
2155967102678123552104053290123132928.00000
2155967102678127389026820621709869056.00000
2155967102678128569618441339121172480.00000
-2155967102678127389026820621709869056.00000
-2155967102678128569618441339121172480.00000
418013262528233704980031209472.00000
-2155967102678126208435199904298565632.00000
-2155967102678125618139389545592913920.00000
-2155967102678125027843579186887262208.00000
-2155967102678126503583105083651391488.00000
-2155967102678126208435199904298565632.00000
-2155967102678123552104053290123132928.00000
425441884573096499901062184960.00000
421709800797402216814193147904.00000
412674458909879315110209519616.00000
432679966775132078201475432448.00000
444112495220923706770272026624.00000
442157962605469114309057445888.00000
193686920077012976634905493504.00000
4437349026482579830511585979227176960.00000
4437349026482579830511585979227176960.00000
-4437349026482579830511585979227176960.00000
-4437349026482581011103206696638480384.00000
4437349026482581011103206696638480384.00000
4437349026482582191694827414049783808.00000
4437349026482581601399017055344132096.00000
4437349026482576879032534185698918400.00000
4437349026482573927553482392170659840.00000
4437349026482579830511585979227176960.00000
-4437349026482585143173879207578042368.00000
-4437349026482581601399017055344132096.00000
-4437349026482582191694827414049783808.00000
-4437349026482578649919965261815873536.00000
-4437349026482577469328344544404570112.00000
-4437349026482582781990637772755435520.00000
-186892136792510378824943271936.00000
-154673115227585553128266661888.00000
-113036949574609250797609811968.00000
-129224684433399218194857590784.00000
-77896432789645264204823789568.00000
-204808309801121730774175842304.00000
-220852420643389885646880374784.00000
-303270620138521570083266887680.00000
4933382260747306820331172394631692288.00000
4933382260747308591218603470748647424.00000
-4933382260747308000922793112042995712.00000
-4933382260747309771810224188159950848.00000
-4933382260747306820331172394631692288.00000
-4933382260747305639739551677220388864.00000
-4933382260747308000922793112042995712.00000
-4933382260747312723289275981688209408.00000
-4933382260747313903880896699099512832.00000
-4933382260747315674768327775216467968.00000
4933382260747313313585086340393861120.00000
4933382260747318035951569210039074816.00000
4933382260747310952401844905571254272.00000
4933382260747315084472517416510816256.00000
4933382260747304459147930959809085440.00000
4933382260747310952401844905571254272.00000
-258974729011156887477986263040.00000
-266666620835629333311265964032.00000
-288320685108332919143373209600.00000
-302453191993824161115628634112.00000
-311573952947022258207125929984.00000
-330456809647556339541651488768.00000
-334294100234674051344714694656.00000
-355678545324108016654022082560.00000
-3488428050759849089879998541527515136.00000
3488428050759848499584188182821863424.00000
-3488428050759848499584188182821863424.00000
3488428050759848499584188182821863424.00000
3488428050759849680175808900233166848.00000
3488428050759848499584188182821863424.00000
3488428050759846728696757106704908288.00000
3488428050759849089879998541527515136.00000
3488428050759851451063239976350121984.00000
3488428050759843777217705313176649728.00000
-3488428050759850860767429617644470272.00000
-3488428050759853812246481411172728832.00000
-3488428050759849089879998541527515136.00000
-3488428050759846138400946747999256576.00000
-3488428050759847909288377824116211712.00000
-3488428050759843777217705313176649728.00000
274691252235680628158821826560.00000
280572666387473885196397314048.00000
286600566600908643525684363264.00000
301385234338794840200948219904.00000
257363854428396712004193091584.00000
239926608682349507303199211520.00000
320399471116231738618145669120.00000
-150675318138186403632673456128.00000
67780942008873469982822891520.00000
76390956983268387647570051072.00000
57946283537996038496162152448.00000
44217599268941615210382229504.00000
-72962503445181889826365898752.00000
-54765067567997369591458168832.00000
-63932295849017582372429758464.00000
-81022816467171330157222821888.00000
130764456684696205737190227968.00000
155762970813754906568183250944.00000
159970169669708422675265748992.00000
-133523649247405434929760174080.00000
-159080232924421618899143884800.00000
-163201699413286637772008849408.00000
191457622024908714199186669568.00000
-194165894029365690240216334336.00000
492135970082214136869111726080.00000
492131276087393076467074072576.00000
501345283138217797837352075264.00000
501349890861372686851555459072.00000
291076723274122918921381085184.00000
489890389860649090459623227392.00000
503338658277348571141558501376.00000
507397638100037446684458876928.00000
-4437349026482577469328344544404570112.00000
-4437349026482576288736723826993266688.00000
-4437349026482578649919965261815873536.00000
-4437349026482575698440913468287614976.00000
-4437349026482579830511585979227176960.00000
-4437349026482579240215775620521525248.00000
-4437349026482573337257672033465008128.00000
-4437349026482585733469689566283694080.00000
4437349026482581011103206696638480384.00000
4437349026482579830511585979227176960.00000
4437349026482585143173879207578042368.00000
4437349026482577469328344544404570112.00000
4437349026482579240215775620521525248.00000
4437349026482576879032534185698918400.00000
4437349026482579830511585979227176960.00000
4437349026482575698440913468287614976.00000
-171515928182101265322101178368.00000
-180767152071610941333422735360.00000
-202491029038304439479983669248.00000
-208596955293989728160246136832.00000
-139067291887124935684554489856.00000
-102490804036163121563731755008.00000
20986314031159828907638652928.00000
-308687024862944464593915740160.00000
7179781544795074091400282146938552320.00000
7179781544795071730217040712115945472.00000
-7179781544795076452583523581761159168.00000
-7179781544795070549625419994704642048.00000
-7179781544795075271991902864349855744.00000
-7179781544795078813766765016583766016.00000
-7179781544795074091400282146938552320.00000
-7179781544795071730217040712115945472.00000
-7179781544795069369033799277293338624.00000
-7179781544795074091400282146938552320.00000
7179781544795084716724868603640283136.00000
7179781544795076452583523581761159168.00000
7179781544795069369033799277293338624.00000
7179781544795071730217040712115945472.00000
7179781544795070549625419994704642048.00000
7179781544795068188442178559882035200.00000
-196074420186072617816567054336.00000
-356777315667012478914309128192.00000
-359373878961397301183038619648.00000
-369702602378935917506400878592.00000
-329426872927090335611095089152.00000
-386368952838834721366013378560.00000
-281338391821341697461610086400.00000
-406325734538151858879156191232.00000
-6275359174234714903264091925676818432.00000
6275359174234720806222195512733335552.00000
6275359174234718445038954077910728704.00000
6275359174234716083855712643088121856.00000
6275359174234719625630574795322032128.00000
6275359174234720806222195512733335552.00000
6275359174234724347997057664967245824.00000
6275359174234721986813816230144638976.00000
6275359174234713722672471208265515008.00000
-6275359174234726709180299099789852672.00000
-6275359174234725528588678382378549248.00000
-6275359174234719625630574795322032128.00000
-6275359174234724347997057664967245824.00000
-6275359174234719625630574795322032128.00000
-6275359174234718445038954077910728704.00000
-6275359174234717264447333360499425280.00000
-322789146734999422053826691072.00000
-329034957648903155041014120448.00000
-314616084417593272213446852608.00000
-276865774307716830694710706176.00000
-270277456819686228773532860416.00000
-348145584695733221961043542016.00000
-248404080127823434186116562944.00000
-203315624105725964993131708416.00000
116483882073338019683032367104.00000
116262263907936348956941877248.00000
115064152321601903977312550912.00000
170938289448148497947798011904.00000
95089405858500509378340192256.00000
184930393941143558651847376896.00000
-111371470519333452980156366848.00000
-111579251447145895785794633728.00000
-110106143994811391582226350080.00000
-89027535574654480369934401536.00000
200762026288600285952077725696.00000
209979458641222648568335040512.00000
154990689834756874754771124224.00000
154983524140779487378238603264.00000
219055052040555645436252127232.00000
219060121895134619356226387968.00000
178965758151392813782776414208.00000
-173966001200218323465734717440.00000
-187732583473406674698879631360.00000
-203346171039358755243345051648.00000
223538912379859258079163973632.00000
-212451504368385417438671405056.00000
245518213610027179013056757760.00000
-236975678994342215531152539648.00000
3488428050759845548105136389293604864.00000
3488428050759844957809326030587953152.00000
3488428050759846138400946747999256576.00000
3488428050759846728696757106704908288.00000
3488428050759848499584188182821863424.00000
3488428050759843186921894954470998016.00000
3488428050759850860767429617644470272.00000
3488428050759854992838102128584032256.00000
-3488428050759846138400946747999256576.00000
-3488428050759843186921894954470998016.00000
-3488428050759847909288377824116211712.00000
-3488428050759850860767429617644470272.00000
-3488428050759848499584188182821863424.00000
-3488428050759852041359050335055773696.00000
-3488428050759845548105136389293604864.00000
-3488428050759853812246481411172728832.00000
310321942536199752712053587968.00000
314046010539096172754687229952.00000
327980696329160570135256236032.00000
303130571825893161812312981504.00000
270193461101388855936542572544.00000
281053933674686720671431524352.00000
249690773549910895386760839168.00000
-134370612621966833381846024192.00000
4933382260747304459147930959809085440.00000
-4933382260747304459147930959809085440.00000
-4933382260747306820331172394631692288.00000
-4933382260747305049443741318514737152.00000
-4933382260747302688260499883692130304.00000
-4933382260747300327077258448869523456.00000
-4933382260747309771810224188159950848.00000
-4933382260747307410626982753337344000.00000
-4933382260747312132993465622982557696.00000
4933382260747312723289275981688209408.00000
4933382260747306820331172394631692288.00000
4933382260747302097964689524986478592.00000
4933382260747308591218603470748647424.00000
4933382260747307410626982753337344000.00000
4933382260747301507668879166280826880.00000
4933382260747306820331172394631692288.00000
-259053703405931990692365598720.00000
-358263463842073305475155230720.00000
-379001951013371203618340864000.00000
-328016419130646742662163464192.00000
-316048840451528038814498947072.00000
-290900391523283829414101516288.00000
-279548419762288955327514673152.00000
-340928851809491678738755092480.00000
6275359174234716083855712643088121856.00000
-6275359174234718445038954077910728704.00000
-6275359174234719625630574795322032128.00000
-6275359174234716083855712643088121856.00000
-6275359174234723167405436947555942400.00000
-6275359174234714903264091925676818432.00000
-6275359174234717264447333360499425280.00000
-6275359174234716083855712643088121856.00000
-6275359174234723167405436947555942400.00000
6275359174234726709180299099789852672.00000
6275359174234723167405436947555942400.00000
6275359174234718445038954077910728704.00000
6275359174234717264447333360499425280.00000
6275359174234720806222195512733335552.00000
6275359174234713722672471208265515008.00000
6275359174234718445038954077910728704.00000
-305595047413705345477281579008.00000
-314022495814803690257213554688.00000
-352852330104329725224253652992.00000
-338288085688812247429349900288.00000
-347921033913632875936412073984.00000
-275426202618674114225892229120.00000
-288729618954640445329553489920.00000
-377495341961312813098739957760.00000
-281862400934918343312998924288.00000
-281862400318045560100156866560.00000
-281865786156095260831906791424.00000
-281865785539309523755612504064.00000
-253745821924963990506234183680.00000
-253745821053533154839994826752.00000
-330258938769771207717008965632.00000
-330258939296246648493735673856.00000
-330256049592945898348167036928.00000
-330256050119358077623878025216.00000
-273902912991320493797821906944.00000
-290201558384222155944023293952.00000
-305632268138614465151945932800.00000
-334364114594832391534949695488.00000
-235003944910063372604060729344.00000
258153998851816558914447605760.00000
258153998069857153748433895424.00000
-192239283251958321786872922112.00000
271990074816591247783017578496.00000
239756958429408424440383930368.00000
288396843777950921473757544448.00000
198021430597430988857308872704.00000
303919197022093100218249641984.00000
332798972490600708417876131840.00000
6275359174234713722672471208265515008.00000
-6275359174234713722672471208265515008.00000
-6275359174234714903264091925676818432.00000
-6275359174234713722672471208265515008.00000
-6275359174234716083855712643088121856.00000
-6275359174234711361489229773442908160.00000
-6275359174234710180897609056031604736.00000
-6275359174234717264447333360499425280.00000
-6275359174234721986813816230144638976.00000
6275359174234718445038954077910728704.00000
6275359174234720806222195512733335552.00000
6275359174234716083855712643088121856.00000
6275359174234719625630574795322032128.00000
6275359174234718445038954077910728704.00000
6275359174234721986813816230144638976.00000
6275359174234710180897609056031604736.00000
-365360387117890033513249374208.00000
-335773368466149541615264333824.00000
-331870927049667739779684368384.00000
-350300291101008137988230610944.00000
-313815186877989953869359087616.00000
-286941701910675730212790992896.00000
-252356335375032196445836935168.00000
-431145502195737844879267463168.00000
-4933382260747316265064138133922119680.00000
4933382260747316265064138133922119680.00000
4933382260747318035951569210039074816.00000
4933382260747316855359948492627771392.00000
4933382260747319216543189927450378240.00000
4933382260747315084472517416510816256.00000
4933382260747321577726431362272985088.00000
4933382260747316265064138133922119680.00000
4933382260747312132993465622982557696.00000
-4933382260747324529205483155801243648.00000
-4933382260747318035951569210039074816.00000
-4933382260747320397134810644861681664.00000
-4933382260747313903880896699099512832.00000
-4933382260747319216543189927450378240.00000
-4933382260747316265064138133922119680.00000
-4933382260747310362106034546865602560.00000
-302232876563359217722247348224.00000
-317537895463156183895581392896.00000
-326206918572074782470218711040.00000
-311107375959359292734747705344.00000
-343033038763952985143930519552.00000
-273229390861996554254181990400.00000
-261135629513574661303318872064.00000
-217896968563368463255386193920.00000
-3488428050759844957809326030587953152.00000
-3488428050759839645147032802237087744.00000
-3488428050759840825738653519648391168.00000
-3488428050759837283963791367414480896.00000
-3488428050759842596626084595765346304.00000
-3488428050759840235442843160942739456.00000
-3488428050759838464555412084825784320.00000
-3488428050759845548105136389293604864.00000
3488428050759835513076360291297525760.00000
3488428050759837283963791367414480896.00000
3488428050759838464555412084825784320.00000
3488428050759842596626084595765346304.00000
3488428050759845548105136389293604864.00000
3488428050759843777217705313176649728.00000
3488428050759840825738653519648391168.00000
3488428050759845548105136389293604864.00000
244788822912232429208129765376.00000
235337932436897857821581770752.00000
253490547687457796027131625472.00000
264455205006808843833634193408.00000
282628746444635257997409386496.00000
293879820721497059069666525184.00000
307127547785358953592293163008.00000
-180501169027779909496969625600.00000
160799370717269199057877729280.00000
155865763003528253047402659840.00000
163842400255433138884002709504.00000
163994974708354085475590340608.00000
129701381689927145155800858624.00000
130178338482874848791146528768.00000
154985572727936377904353509376.00000
154988642199513962740377976832.00000
122564535324299686800389046272.00000
44229858705009155680508051456.00000
-134129152791689501310994874368.00000
-133666546523685529122460663808.00000
-159180410972286191952864477184.00000
-160403241316840100350528585728.00000
-160553279244503671695460007936.00000
-157290501179619880031014092800.00000
-117923719931897158952938373120.00000
-54777128189677950449439735808.00000
178965756813815913523135381504.00000
219058673151298720718066286592.00000
219056501432508788573950967808.00000
223538912979457218283831296000.00000
245518212877802115247630188544.00000
-236975678946482075262993301504.00000
-6275359174234710180897609056031604736.00000
-6275359174234711361489229773442908160.00000
-6275359174234713722672471208265515008.00000
-6275359174234713722672471208265515008.00000
-6275359174234717264447333360499425280.00000
-6275359174234711361489229773442908160.00000
-6275359174234718445038954077910728704.00000
-6275359174234705458531126186386391040.00000
6275359174234713722672471208265515008.00000
6275359174234713722672471208265515008.00000
6275359174234714903264091925676818432.00000
6275359174234713722672471208265515008.00000
6275359174234718445038954077910728704.00000
6275359174234711361489229773442908160.00000
6275359174234710180897609056031604736.00000
6275359174234705458531126186386391040.00000
-351664782491321417091145269248.00000
-265703867675265852649037103104.00000
-230596771022745804985719586816.00000
-302148082358579722074900660224.00000
-310042978130935783467885002752.00000
-286873561694206897259630559232.00000
-342999802683184124353551794176.00000
-376345678376897597741148930048.00000
7179781544795074091400282146938552320.00000
7179781544795068188442178559882035200.00000
7179781544795064646667316407648124928.00000
7179781544795075271991902864349855744.00000
7179781544795082355541627168817676288.00000
7179781544795075271991902864349855744.00000
7179781544795069369033799277293338624.00000
7179781544795085897316489321051586560.00000
-7179781544795081174950006451406372864.00000
-7179781544795074091400282146938552320.00000
-7179781544795076452583523581761159168.00000
-7179781544795079994358385733995069440.00000
-7179781544795069369033799277293338624.00000
-7179781544795071730217040712115945472.00000
-7179781544795075271991902864349855744.00000
-7179781544795065827258937125059428352.00000
-385625060207622163724779913216.00000
-410943875099519150180679024640.00000
-404912163021942571301559336960.00000
-392155987226647122383921479680.00000
-366339195339854765428427456512.00000
-371996203295792077490618368000.00000
-353251886696243154555454357504.00000
-307699131963719089467565277184.00000
4437349026482593407315224229457166336.00000
4437349026482589865540362077223256064.00000
4437349026482590455836172435928907776.00000
4437349026482586914061310283694997504.00000
4437349026482595178202655305574121472.00000
4437349026482592226723603512045862912.00000
4437349026482593407315224229457166336.00000
4437349026482598129681707099102380032.00000
-4437349026482596358794276022985424896.00000
-4437349026482595768498465664279773184.00000
-4437349026482592817019413870751514624.00000
-4437349026482590455836172435928907776.00000
-4437349026482595178202655305574121472.00000
-4437349026482595768498465664279773184.00000
-4437349026482591046131982794634559488.00000
-4437349026482587504357120642400649216.00000
-212319229902134090340637868032.00000
-197649036486604012113759305728.00000
-182394074968613787479742349312.00000
-105179305046628885290427613184.00000
-117040614255515267987241172992.00000
-66532867890049496460243763200.00000
84777243148539583231617400832.00000
-302218497744345262626365767680.00000
155638029250635755269493096448.00000
155946361695277348785353654272.00000
155342838002907337389414285312.00000
213317411872890334436913053696.00000
209973407807362914909868261376.00000
216204897011046059876548608000.00000
219054783641452464133875171328.00000
-159207588971622209367289364480.00000
-159048659023515608408370708480.00000
-158629986729370672690462982144.00000
-212444315118722150598015188992.00000
-215021123263753979893978759168.00000
-217885262966835409442796732416.00000
-220712578328241091914913284096.00000
252590758112373413837602291712.00000
-254030071553236900515955081216.00000
492133361358096132751719661568.00000
492133882851810446237073670144.00000
501347842026269978103069540352.00000
501347330043608990313384771584.00000
291076723175415555563464949760.00000
489890388835132237880018075648.00000
503338663284755826095574482944.00000
507397638007950304410033192960.00000
-3488428050759836693667981008708829184.00000
-3488428050759837283963791367414480896.00000
-3488428050759835513076360291297525760.00000
-3488428050759832561597308497769267200.00000
-3488428050759834332484739573886222336.00000
-3488428050759838464555412084825784320.00000
-3488428050759832561597308497769267200.00000
-3488428050759839645147032802237087744.00000
3488428050759841416034463878354042880.00000
3488428050759834332484739573886222336.00000
3488428050759834922780549932591874048.00000
3488428050759836693667981008708829184.00000
3488428050759835513076360291297525760.00000
3488428050759837283963791367414480896.00000
3488428050759837874259601726120132608.00000
3488428050759834922780549932591874048.00000
208306557975638610342758580224.00000
264121456308061023194742521856.00000
269677672500744203664107765760.00000
259853177838287659398720389120.00000
298021006178298941879091200000.00000
313150573235365943299876585472.00000
322483489429396726917976031232.00000
-191812358735969048325307498496.00000
4933382260747298556189827372752568320.00000
4933382260747299736781448090163871744.00000
4933382260747307410626982753337344000.00000
4933382260747305639739551677220388864.00000
4933382260747298556189827372752568320.00000
4933382260747303868852120601103433728.00000
4933382260747309771810224188159950848.00000
4933382260747295604710775579224309760.00000
-4933382260747297375598206655341264896.00000
-4933382260747303868852120601103433728.00000
-4933382260747300327077258448869523456.00000
-4933382260747308000922793112042995712.00000
-4933382260747296785302396296635613184.00000
-4933382260747298556189827372752568320.00000
-4933382260747313313585086340393861120.00000
-4933382260747310362106034546865602560.00000
-311271954521496239788789858304.00000
-294862142737528771578878230528.00000
-276023423799729363589990973440.00000
-281859817235185510031193800704.00000
-246084899515152944514245591040.00000
-239986436145238738215309934592.00000
-335187098016263686794623582208.00000
-347021462140020715469141966848.00000
4437349026482575698440913468287614976.00000
