p-0.04_10.875_0 dE= 0.01136
p+0.04_10.875_0 dE= 0.01132
p_uns_0.2_1000_998 dE= 0.46542
actual force   predicted force   difference
4753510068538.65723
4059565889633.47510
7010694063490.46387
6897585804288.74219
6503877159720.71387
6088713874371.25977
3877594177237.89844
4209799860139.34766
6481133895094.76172
6840060361488.08594
6918843010591.81445
5531475926700.86914
4712780161819.38086
3670635270274.25928
6395377579454.39453
6670698813261.18945
5491310246381.92090
4960180355925.01172
4707958388246.73340
7217399193932.34375
6384202033540.09766
6264809952945.17480
5896981908728.63086
5498733813877.64551
4934789149173.68945
7476283562508.63086
5505266766990.84375
5434947146582.94141
6338895543445.97168
6540097835420.61426
4886348438491.39160
7380059326371.95508
6447838023577.08008
6766984865948.34082
7040933420845.64062
5499305851301.32324
4798919421755.27832
4160583455444.55420
6492788542548.00781
3501615811328.60010
6840188267499.54297
6939444745759.85840
5588195415307.83789
4651477110195.45605
4631406456840.56543
6477411605806.83105
6843655693121.50195
7074444472238.89258
5719344522390.13477
4262650337774.25098
6523275693621.96777
6363155679560.09668
5812138417516.94238
5453532567424.25781
7296636138178.34082
4574930652913.27246
4974374202256.71777
6463857852440.90723
6676804228923.71875
5766873338334.73047
7209532542000.18848
4551774767795.26074
6877547439365.13770
6977986437732.30957
6487725270700.18164
5656672295539.74902
4619017071052.68164
3745136550459.36475
6487725849089.49707
6877545689084.15430
6977988253617.75879
5656667936893.76465
4619022266305.19531
3745135555150.02002
4974372568564.42090
4551779964260.32129
5766869252849.34668
6463858199648.69824
6676805795147.99414
7209531894556.78125
6523273607749.70020
6363154457446.96582
5812135969531.29395
5453535292152.05664
4574934522036.82031
7296636556297.92188
6477408955388.96582
6843654532023.75195
7074446063953.19238
5719342871324.91406
4631409330619.46973
4262652680651.20361
6492788799702.45020
3501615334514.24561
6840188121264.96777
6939444879781.63867
5588195816870.34277
4651476642859.27539
7040932244702.51270
6766985610122.38477
6447841389536.86914
5499307977003.00684
4798916396344.83496
4160579698991.62305
5505268425682.48242
5434943220790.92578
6338898667736.22656
6540099516026.28027
4886344942075.73730
7380059122273.41504
5896984206429.17188
6264806471920.14746
6384203506778.32227
5498736384390.93066
4934785939696.93359
7476283636946.11523
6670697864971.64258
6395376397169.38477
5491310646622.40820
4960181798058.56250
4707959080814.90332
7217399370622.19141
6481132707442.17383
6840059458743.38672
6918844337185.61230
5531473167799.68066
4712783486670.13672
3670636437691.33594
6897589170432.80273
7010691051747.69824
6503876645290.67188
6088708530961.31934
4209807270858.91895
3877594842270.12695
6325997877327.16309
6160045338133.23438
6774219092843.30664
6976923320422.87207
4753510301453.06152
4059571954392.55273
6532856275829.08789
6735908746273.52051
7011838339054.52734
6125555879594.12207
4368497780533.08008
4079635104206.81982
6481893762380.31836
3688803516813.65869
6975544991421.24316
7002714404018.59082
5997167945206.79883
4308779884726.59180
6843656914498.64648
7074445663901.00195
6477410133963.15625
5719344643862.32520
4631406185301.62793
4262649387001.56787
5505267898834.23438
5434943683346.41699
6338897965586.72070
6540099717730.22461
4886344523054.28125
7380060198883.51270
6132273302898.74609
6230983063425.63574
6337951969269.16016
5311311056809.24707
5176251136434.38965
7560742314627.90527
6276050796161.80859
6427111028818.59082
5861742397896.78027
5403384085205.54199
5046276160912.82227
7498566211395.05566
4949584955481.05762
4675444388118.12305
5598745380931.80762
6410382921727.34277
6689600088719.35840
7224254393321.61621
6939522945872.23047
7009223220237.71582
6501221250327.68262
5859479031254.82812
4451100736115.29688
3841296705402.64746
6519503431025.85449
6361014134036.84766
5957614726585.43164
7028887756450.50488
3547238974047.62939
3400544461177.90137
6410619477794.11621
6495610279000.45117
5660219342254.82129
7002729769291.60156
3722957440544.39453
3295582499697.24121
6359736302571.14746
3502988158306.53955
6275112479063.31152
6510399718012.31641
7049440705263.14258
3616951005395.24756
6532859911569.70215
6735905257786.67480
6125557544101.97949
7011839954706.55566
4368494380724.16748
4079632921608.07275
6523272363268.28125
6363155943890.50391
5812137459599.65430
5453534320266.70605
7296638448023.61328
4574930473371.81055
5896988391580.41113
6264805109906.43750
6384199070129.37402
5498736468686.95020
4934785835033.57812
7476285157902.94531
6427106723944.06445
6276050806753.38477
5861745909734.50391
5403384531932.07129
5046275635617.12598
7498566733434.39258
6257329001740.59863
6411201647965.47559
5841244523717.60059
5614305996186.93848
4772660204273.90918
7414093025317.86035
6668605630686.32715
6481447607160.25488
5963677694262.49023
7134903080586.19336
4948594750624.96484
4343260135582.94922
6488711658362.02441
6610311345934.81934
6263431930636.53906
7030139585897.59277
3894591703327.43359
3764600543345.02197
6060247868492.20312
6249941109422.15527
2441651380376.58643
2252188627561.14111
4086524677840.50635
7188647493964.07910
2590695288903.51221
6091008563320.77441
2496896927421.99609
6358613797065.43945
4549747499777.01270
7151312966158.50391
6410620954835.21191
6495612418846.60059
5660215372277.17773
7002730498490.85742
3722956799783.19971
3295578457866.57959
6774219245367.52246
6325992788959.16797
6160047223783.33984
6976925260677.53125
4753513764806.00879
4059566293542.16064
4974377771673.25391
4551775668403.86328
5766872277152.56055
6463856910577.47852
6676799916206.90820
7209533602636.52832
5491310551579.86230
4960182813265.12598
4707961097312.53418
6395376097284.18750
6670693556778.95996
7217399931397.85938
6689595131899.76465
6410384309540.56152
5598746179146.27734
4949586349935.67676
4675444567066.99023
7224254024178.81445
5963678503807.53223
6668604176534.46582
6481447408779.06250
7134901692781.09473
4948596311295.61914
4343259507359.30908
6727783860275.13184
6906692867394.48145
6346144888248.81445
6042785037416.20020
4329865316164.02344
3705037294422.57324
6221501106080.02734
6453669546522.64941
5140927388279.58398
7085160097603.53516
3072793845826.30225
2870241977940.75830
1147115412242.35815
5830312996770.04102
1109485603425.53906
1963062435271.97412
5875965890546.04102
7323710964390.00391
6060252975363.15918
6249940384656.32422
2441652020856.73877
2252181489415.97705
4086515892410.07666
7188649460557.12500
6361016262814.55371
6519508492971.89062
5957605977407.66113
7028888624279.30469
3400536410012.83936
3547240840235.18408
6897580628508.84180
7010691706886.39844
6503880111121.89844
6088712383745.46582
4209800735820.12988
3877597895214.66699
6877545606952.78320
6977981714718.32422
6487727294446.80762
5656671220685.90234
4619017830205.99805
3745139675268.63428
6840054264752.75488
6918841977214.21387
6481136103355.34277
5531473536110.90723
4712782594041.67969
3670638670297.83301
7009220458664.36914
6939517274014.51367
6501225870941.13770
5859479849519.64551
4451099121515.11914
3841298259390.20850
6488713889050.93359
6610309446435.75195
6263433374402.28125
7030135222304.95898
3894590970586.60156
3764600938705.83691
6453665408195.93262
6221505653684.63574
7085159617404.73535
5140926156316.02930
3072793761674.24268
2870241382453.86377
1726943965239.73877
1610575455389.82129
2923470722581.48828
6024171057457.69824
5914205426906.14062
7276439518726.28418
2603928526484.25000
2513336893030.31299
5542725446795.96094
5499242043000.41699
4171341850299.54736
7085534562634.05859
5882041206642.93359
6007900377801.66504
5663751840025.76855
3665027536659.58936
3338797909351.56055
7276785099971.13281
5694647174173.07617
6275313834011.94141
7032323344711.84082
7479655199498.66797
4396630464100.07129
4014745427607.42627
7441309706332.63867
7396951494177.96484
6383543293365.57617
4609502424771.61426
4313498225973.62207
5434600212099.68359
7364428250267.30566
7321560321821.08301
6380055137858.19238
5256055877705.34082
4627624035285.04980
4314209060490.86377
7367784253931.51172
7395762876427.46094
6385146315404.64746
5320692822455.25781
4329539184617.93018
4623978926966.20801
5570970960198.80762
4552665110328.28125
4214571644384.97363
6354585858786.33789
7300766336562.47461
7489041399862.11230
6128118186413.04785
5762456846583.69629
6562112095656.90723
4101147737332.84326
3717262081435.36523
7400164395354.29785
5684043959581.86035
5734801940783.25781
4971879818510.28223
3131974368360.89502
2915441394720.59180
7160532249064.01270
2257791865397.49707
5386891991757.82324
2240741126656.89697
5413519791150.26953
3632316168214.79639
7052403379962.73438
6007903217398.65332
5882037845581.15332
5663753389889.99609
3665026454891.88232
3338797767203.92627
7276786208966.27832
6508263194624.94043
6608194238663.98047
5773087869932.29199
4715436845536.15137
7334035965620.00000
3887657316161.78418
6811890444341.38867
7043375083140.28125
7294275965053.15820
5604526410966.65332
5282091284156.83691
4352914217524.26660
5470990844436.99805
5298207791241.91113
7153313918776.03906
7303960001423.45996
6726437961946.05859
4607372976083.41406
5436283731194.38086
5271026752921.06445
4660572910964.85156
6690277787666.04590
7150714300613.01367
7292380320651.14258
5525050027124.36328
5327544590209.42578
7128108814361.36426
7306203280545.93555
6784993285128.52637
4505745876868.01367
6722343150227.13477
6874552455690.23828
5698746575999.34277
5086626661341.11035
7306540076329.79590
4144545361229.23682
6202174913298.12207
6284269976473.70215
5794846085383.02344
4206003816856.60938
3606209668654.47021
7327742835315.73730
5733806633072.81445
3260443564314.26270
5841241703833.17383
5276221121351.62988
3108322267324.14307
7207850130086.62598
5684040745889.96094
5734810300580.19824
4971875377545.46582
3131971985391.46240
2915444377454.42236
7160532334426.33984
7032326730317.43359
6275310908491.86914
5694647782607.44043
7479657929192.62891
4396628920573.22021
4014744789428.69141
6811888019490.27832
7043376940230.90918
7294279352679.43262
5604524969612.07227
5282091045900.89551
4352913861001.02246
6783231772986.08301
6931008479173.35840
7322420103565.63281
6195707318220.50586
5320441478919.49609
4747430543134.81152
6851750100229.17871
6736894260688.63281
6283816144035.14453
7437747702221.47559
5296926952731.16895
5006755387115.70703
6851318813669.61816
6757500178854.43945
6288805700961.89160
7403647188215.35449
5307893416577.07227
4906475602959.56055
6866121973271.17090
7025157845758.12402
7224159634290.69043
5922192890160.06836
5339670462444.84863
4556791648541.91309
6550599975074.00000
5596147928812.73633
4872548055916.77051
7086640202727.55273
7413351166787.54688
4160238870453.92334
6102183359860.20703
4075646181047.07568
5771208542505.46680
3910620881186.57959
6849124779522.83984
7470198828062.87988
6202172446539.41211
6284268897192.67383
5794851606332.12207
4205999150097.22607
3606211416267.41650
7327744532770.09277
6128116584420.22754
5762464351399.30859
6562109878863.66016
4101145602973.79639
3717259879711.56445
7400166719411.28613
7396955323159.42969
7441313169303.95508
6383539376158.52246
5434601222609.40137
4609501526516.27148
4313496576877.67334
5470988252389.71289
5298208512616.85742
6726434579031.08496
7153317342996.44043
7303963302016.43652
4607372515413.29199
6283812962893.58203
6736894093748.12793
6851752974938.11816
7437747963595.93555
5296927352224.64355
5006755390624.21094
6727553437365.87402
6699281792630.85742
6528338524317.27246
7498481150930.15332
5266700795131.58008
5157040363049.85547
6772322846300.91797
6994845277318.46875
7346254463005.63379
5920185195065.43359
5295686314589.88867
4812553076926.40625
7301078337015.75195
7355744862734.36816
6567193336959.74414
5000539564329.61328
5344989449310.60254
4425953845670.46777
4323895749367.63574
6284259994928.64551
4366781714197.13184
5531478958539.13477
7406485537135.83984
7496007060327.92871
6550596757127.12988
5596151785980.97070
4872542433772.55078
7086641859031.34375
7413352492256.58984
4160240462716.74463
6722339375705.30762
6874553085287.06738
5698751774388.51367
7306543353255.29004
5086623878915.26562
4144543622901.81348
4552664426043.26270
4214567558397.61230
5570977273455.41113
6354583043674.68457
7300765741837.35449
7489045354868.41504
7321563799528.22461
7364431910430.01758
6380050991567.13574
5256056903355.43359
4314206793233.50781
4627624046640.99023
5271027507149.35840
5436281017446.25586
4660572993867.47949
6690274717122.81445
7150717806320.48633
7292382609550.42773
6757500265603.52246
6851322031769.58984
6288802072403.74121
7403646453796.62500
5307894092209.47656
4906475969405.83496
6994845404103.99609
6772323276655.62695
7346253382273.36914
5920184892113.72559
5295686764316.03516
4812553232966.87109
7274815204929.35254
7290621103698.05273
6534125648281.10352
4955748809556.42480
5250926053335.20020
4486202045397.63379
4241808710109.69141
6314870745753.30371
5286792865220.58984
4517985739433.86328
7353672074516.95508
7410142829708.77734
5344992158129.58887
5000532906272.32227
6567192516642.30176
4425955180075.51367
7301079942886.96484
7355745340325.28711
7025161277816.64551
6866121714188.97363
7224158886134.72559
5922188678845.03125
5339673084964.01172
4556790097198.94043
7128109720400.11621
7306205051162.29883
6784990968999.13477
5525052451142.63867
5327545130267.85840
4505743607706.39355
7367787317051.91211
7395764837338.25488
6385142694758.28613
5320696275991.06543
4623980144049.03906
4329535292882.49951
7367787496366.56055
7395766603787.46680
6385142153523.72949
5320693693218.39062
4623978437361.43848
4329537765271.07471
5525048233746.67676
5327544022349.94629
6784989485225.15918
7128112909710.66992
7306205528169.02148
4505746504525.69824
7025161308944.72656
6866121114183.40430
7224157427251.69238
5922191642340.91602
5339670767983.29492
4556792129717.77734
7301078331315.49219
7355743778190.39746
6567193745178.37012
5344990654097.71582
5000538493094.79590
4425954116073.34961
4241808421970.64600
6314870939301.53027
4517985641852.24023
5286793169150.13379
7353672115661.02930
7410142631534.23535
7290622813161.28516
7274816607626.88770
6534125270064.66211
4955742423649.98828
5250927651439.63965
4486202727331.96094
6772324418312.67480
6994847729348.76660
5920179480171.84961
7346254635263.47070
5295688810780.72363
4812550739707.26562
6757497094227.50391
6851323994318.44727
6288803924559.12695
7403646223377.96289
5307895372319.40234
4906474185624.70312
5271027253318.32422
5436284295133.12207
6690275057137.19141
7150716371929.58105
7292381634235.50195
4660572696483.67383
7321562910291.13379
7364432328655.88965
6380051159049.09668
5256055149795.46680
4627627277812.11328
4314206011218.35742
4552662651218.18262
4214572062713.73584
5570972127081.73047
6354581514542.16797
7489044602079.46582
7300770278539.90039
6722338749111.09863
6874556421170.29785
7306542905252.17969
5698747700223.15723
5086623323986.25098
4144546178836.14893
6550598939219.80859
7086641114016.08496
7413350880129.73535
5596150131743.84082
4872545813262.19434
4160239435746.19971
6284260490547.55371
4323895029123.23096
4366781746038.44873
5531479495430.20508
7406485386313.29492
7496006794570.75098
5344991801205.59766
5000533609774.64258
4425954259530.52637
6567192846642.63281
7355746314925.89062
7301079420614.97754
6772324258292.38574
6994847240704.04004
7346255784420.22461
5920179668195.15039
5295688777365.20605
4812550308021.03711
6699284235753.08789
6727555288513.27344
6528334108785.75586
7498481388114.21973
5266704077511.69824
5157036667008.63086
6736893384714.11523
6851751549444.90723
6283815508038.65527
7437747498752.04297
5296924597140.46484
5006758706435.75684
5470990729465.72852
5298204879500.55469
4607375771118.65723
6726433646410.50684
7153318378176.77832
7303961873330.08789
7441311305465.95410
7396958523322.17480
6383539384455.20215
5434595481422.15723
4609505702687.72754
4313497062780.82861
6128114050858.97461
5762458677197.98535
6562115692044.32129
4101144740617.91895
3717263058287.54688
7400166962327.93652
6202173720270.24707
6284270302223.19531
5794848661684.47852
4206000920205.81104
3606210605381.29541
7327743961441.72070
6102184000952.21484
4075645221078.76758
5771208915282.87695
3910621310306.59180
6849124650675.84473
7470198433617.76367
5596150266934.83594
4872544055288.87207
6550598828791.08203
4160239733072.60449
7086640659422.06836
7413352123503.79785
7025157848283.97070
6866122538206.39453
7224161017030.42578
5922189600714.44922
5339673225307.91016
4556789638827.37598
6851320724660.26367
6757496591828.82617
6288807398995.64160
7403647220925.95312
5307895089668.97168
4906473838991.12012
6736893916504.45801
6851748086497.53125
6283818655703.05859
5006758319504.96582
5296924715123.21875
7437747366654.44141
6931004700736.52930
6783234360208.11816
7322419766860.95801
6195709136037.48145
5320437251599.65527
4747435247291.61914
7043380207912.82715
6811887395910.92480
7294277460696.36035
5604522613851.99512
5282089472004.19922
4352917662880.43066
4396632306161.71582
4014745882748.38818
5694639806254.64355
6275310568833.59668
7032331707984.94043
7479657030056.58301
5734804267864.05566
5684041018270.51953
4971882321829.00098
3131971784970.62939
2915442332604.76221
7160533048264.50879
5733807236378.57031
3260442503494.36377
5841241211274.86719
5276221644038.24219
3108322874751.48340
7207849884627.24902
6202174318795.01855
6284268405453.69727
5794849322889.58887
4206001249126.38330
3606211018319.90771
7327742935178.61719
6722343625606.96777
6874549185649.89453
7306540628658.74316
5698750177836.47168
5086627042092.26367
4144543620646.10254
6784993996496.40625
7128105677701.81836
7306203312336.72266
5525053752431.17383
5327545629791.50391
4505743919059.74609
5436286692929.64648
5271026775502.17188
7150712613178.23340
7292379716296.49805
6690277850512.45312
4660572875180.24707
5470993140763.75586
5298204938430.86426
4607375566994.41211
6726437475570.79395
7153314370651.65918
7303958721770.15430
5282089988860.68848
5604524240851.71973
6811890621566.76074
7043377924643.50488
7294273745562.84863
4352917427531.50049
6508262634210.11621
6608200361870.91504
5773080628753.42871
4715438087665.18359
3887659194459.91504
7334034851436.68164
5882036703197.89062
6007903546561.06738
5663752665080.03516
3665029552448.25684
3338795557404.32080
7276786878568.21289
2257791230276.90771
5386892257936.15137
2240741336532.25342
5413519558716.38867
3632316488928.53564
7052403326530.05566
5684042949428.05078
5734808775605.48926
4971872828967.95605
3131974610039.10449
2915443501129.52002
7160531466786.78027
6128120246742.62109
5762461523326.75098
6562106590043.40039
3717259602853.78906
4101148963860.04053
7400164494854.22559
5570974995885.35547
6354586799180.63379
4552667049300.47168
4214568439010.05420
7300761806525.01855
7489042641142.55664
7367784109904.90820
7395761330204.13477
6385146473343.43164
5320694726092.56445
4623980546948.68652
4329537768475.60449
4627626624014.76562
4314208410085.19727
5256054619152.06934
6380055378121.04297
7321559588812.72656
7364428423425.95801
7441307368261.36621
7396954722692.38770
6383543833926.16406
5434595614850.56641
4609505884385.90918
4313498018147.36768
4396633307101.72656
4014745855353.46143
5694640085924.47656
6275314263845.01367
7032328179062.11230
7479653789548.92676
5882040152016.88965
6007900257615.73047
5663752210202.12891
3665030087640.48242
3338795615811.87793
7276785531078.50293
2603930461408.72217
2513326568375.01709
4171354840040.38721
5542719099625.26758
5499241227543.39160
7085535464632.65039
4718354867151.49512
4704106875945.25391
3700511212311.37158
3636431446310.75000
5552816152923.92578
6546040931768.57715
5328182960172.49512
5039615839032.81348
4459861432044.60156
4107883362327.85547
6643787008859.56250
7158756750783.01172
5820466109946.43164
5229166058830.77930
4982002387707.46777
4468900949248.69141
7510347271754.45117
7687655562879.12598
5332997367044.02246
4995785169826.21875
4609847195056.72461
5985943799326.07617
7810120997992.01465
7779474744766.33496
5303921843649.90723
4916866376363.01562
4613219746414.96484
5988063297263.86426
7730274211990.38281
7762165345667.89062
5322733741691.06543
4947911861686.57324
4617762681520.96875
5993256070609.29785
7762220786008.59082
7786140046063.41895
5027396494190.07715
5302468507289.80859
5937923649054.39160
4566141020708.72754
7711823027431.77148
7794639373761.38379
5147096720908.80762
4787454794205.70410
5615501029684.52148
4313104943530.79590
7148637205953.06055
7468492682189.98242
5000796438217.51660
4885767069084.65430
4066837239419.19873
3872533393228.79590
6068955145048.26074
6822835364953.33887
4565069671618.81445
4567775783278.69238
3476229902269.38135
3465984111979.41162
5244348946836.15234
6394165764610.23535
5328181356237.31445
5039615961977.80469
4459860502364.18750
4107883655651.82910
6643788623203.89844
7158758066936.70215
4843305905789.92090
4328345101873.63721
5626659315461.66406
6113498263947.81250
7194755724242.09375
7467460859935.68848
6063741715849.45801
6554932652011.93262
7474157711245.20703
7573363052959.89355
4965112968313.44141
4587098994382.52734
7571152022138.71777
7545305984597.01465
6574020940225.20410
6090080206143.40234
5011624994892.60059
4750974937878.02539
7553422286849.58105
7545061515490.62402
6551037410455.35352
6064135261712.98926
5024858011616.81348
4787959161289.34570
7582867777349.60840
7530205297842.94141
6592451404273.78125
6107204336516.24414
4992231867850.61719
4683124643320.65918
5908859439488.05176
6403124315013.71973
4464742620961.31055
4919595147329.46875
7364666521845.72754
7538310496887.99512
5724122639824.83789
5283776432276.50293
4709625901392.05762
4202958668993.69189
6953493289423.83301
7341229572815.82129
5066783602959.87793
4186845830637.62842
4930952231842.22852
4006540518842.20508
6311360827210.56055
6959805606728.87305
5000794216029.52832
4885775893738.69531
4066835184008.42334
3872540808508.74512
6068950619680.16113
6822833038145.39941
4982002827236.68652
5229164026881.01074
4468901254555.24414
5820463305098.63574
7510350185131.86328
7687658216824.12598
4587098982303.47949
4965113238737.43359
6063739776877.70215
6554930467551.63770
7474159995010.58301
7573365353896.87500
7269012603955.37207
7306461059411.51758
7061565130260.79883
6673514687321.03125
5079107759571.90820
4871838097445.97852
7250190955681.11914
7344481240380.50879
7031757537933.75488
6756990590933.40430
5202385575843.41504
5089874168244.48242
7241637432547.77734
7303152031508.23145
7076647179188.10938
6758678177031.49609
5154269907361.70605
5006351111160.02930
7360964859157.87012
7433900455335.02441
6865018884026.31055
6432712969132.04395
5007974107997.23828
4721971044475.24023
6183704977372.46973
4962629610409.46094
5629000505314.20801
4496330239335.40137
7539301611422.98047
7670319105798.29004
4869720051762.26074
5591397127877.74121
5104106248439.36523
4447420215587.48145
7370178674708.84570
7611707967107.57715
4709627153344.93262
5283776758709.44922
5724118621181.43652
4202963630863.27295
6953493095655.35059
7341230147713.67578
4787453515491.24512
5147103657363.36426
5615499607912.29004
4313108689300.39795
7148634882724.80176
7468492267195.96191
5332994407034.00391
4995786275541.73730
5985940287983.81836
4609847681297.01855
7779478054751.63867
7810124178157.62598
7571155312227.43555
7545309079255.17969
6574017503564.02637
6090077322676.47363
4750975167086.54980
5011625556253.32324
7031754393088.11719
7250193706514.06348
7344484167519.08203
6756987508934.50879
5202385981766.62109
5089874436731.75000
7092895026550.34277
7131998920665.99707
6950644195031.08301
7326940636704.04102
5250993310514.28223
5208546470066.40625
7434986509091.05957
7392675499990.13574
6849052038416.93066
6463240137071.01660
5105444755285.69434
4919801969762.79199
7709389201115.87988
7684394537326.64844
6262532223693.01074
5687229292193.11426
4969009834934.13672
4636533838294.93750
5154705085145.10840
5846605307909.40430
5048757357415.81836
4626057039444.12793
7795989814363.36719
7844024958669.82812
6183700612476.47070
5628995525121.64160
4962633274021.46875
4496333537170.12500
7670320662825.31934
7539303029848.90820
5908858296872.47754
6403122020493.23926
4919598100039.98926
4464744355995.47754
7364666432631.49609
7538311775128.27637
5027399806941.88184
5302468652045.82910
4566142485218.30664
5937921547059.36328
7794640832750.93164
7711822696477.26855
5303918687564.21484
4916867513864.46191
4613220575789.79785
5988059490676.57324
7730277368077.84570
7762168585510.90527
7545064767757.08008
7553425194351.09961
6551033597032.48828
6064131884750.23145
5024858934708.43457
4787959865633.22559
7241640577952.22266
7303155129832.24414
7076642983019.09473
6758674533750.53516
5154270724598.60156
5006351783389.56152
7392675496264.17090
7434985857564.78418
6849051984853.08887
6463239751039.67480
4919802347886.23828
5105445275338.16016
7652990695517.89453
7672857716567.25195
6238525294415.59570
5645884572360.88379
4950055081183.31738
4668402486979.29883
5162998771222.91016
5887859940396.76074
4927033959416.06738
4617949586915.89355
7803661908414.55078
7771207752278.32910
7684396496747.25195
7709390750460.59668
6262529034350.28613
5687224400896.27539
4969011875565.14648
4636535385128.21094
7360967220711.87891
7433903232997.42578
6865015023390.96973
6432708674572.80176
5007976327956.60156
4721971638088.22266
6592449981134.27441
6107203805637.69238
7530205152710.90918
7582868986025.86523
4992233959925.15527
4683125082715.39258
5322732259379.52930
4947914535744.87891
4617763332845.59180
5993253262702.06641
7762222246993.34473
7786142107495.16309
4947913018516.38965
5322730334843.87109
4617763685302.06543
5993252134495.17676
7786143332565.42188
7762223966397.44824
7582870729080.58301
7530208557681.46484
6592447462045.42480
6107200805453.52246
4992232773631.66211
4683125508597.65430
4721971849735.23633
5007975015300.69043
6432711119069.52832
6865017051888.92773
7360966077758.31250
7433901126054.36719
7684394274689.97266
7709388641926.67578
6262532007283.72070
5687228765033.82129
4969010675314.95215
4636534491531.51562
5162998684575.53613
5887860016377.25488
4927034233115.12207
4617949744446.31543
7803661747861.69336
7771207646362.47168
5645880329411.98633
6238522818421.30664
4950055857906.75488
4668402849748.16797
7672859740966.03223
7652993090717.03516
7392678809038.66699
7434989820955.30664
6849048832538.60742
6463235377461.46680
5105445645266.12695
4919801130592.46680
7241640128553.62793
7303152884868.32227
7076644439392.16309
6758676125605.99902
5154271050946.14746
5006351164685.30078
7545062263863.46680
7553424107066.52148
6551035374428.47949
6064134472124.38379
4787959883017.59082
5024858872529.37891
5303920251710.41309
4916866356799.03125
4613219828931.07812
5988060254684.18066
7762168429150.77832
7730277041728.01367
5027396901314.12695
5302465714537.66699
5937919687378.98828
4566141978402.87402
7794642622354.64062
7711826533610.02246
5908856797278.66113
6403120846412.66895
4919595489232.83008
4464743454214.46777
7364669496878.68652
7538313192135.51270
4496331170696.11621
4962630063815.61914
5629000021258.15039
6183703964569.54004
7539301914314.71973
7670319221527.49219
5154704864003.98145
5846605502893.31250
5048757956952.18457
4626057487473.11328
7795989490439.60059
7844024630484.74609
5687224921296.07422
7684396224207.42090
7709390863306.80469
6262529651169.36816
4969011783949.41699
4636535026030.74707
7434990285828.35742
7392678452489.95898
6849049128368.11133
6463235846755.94922
5105445429624.82910
4919800813358.79785
7092894578152.09082
7132001641451.35254
6950640632992.83984
7326942176971.99512
5250994236885.72070
5208545007936.62012
6756989460958.79297
7031755518080.16602
7250192215482.94336
7344482368387.17969
5202385271784.22461
5089875736780.47949
7545309579832.15332
7571153955666.39844
6574018130084.54980
6090078895923.87012
5011623693743.60156
4750975614987.88477
4995781882255.84375
5332995964007.31250
4609845661040.63184
5985940976563.30469
7779480185045.97949
7810124467944.61426
4787451948001.96973
5147097559445.17871
5615497218066.90430
4313105919596.22461
7148640451151.54395
7468495541004.38281
4709624370455.83887
5283777069220.34863
5724120371750.82324
4202959687972.51562
6953494870688.59863
7341230920658.08594
4869719757647.76367
5591397383955.27246
5104106749565.19238
4447420799573.61328
7370178371454.74121
7611707583544.43359
6183702199715.60156
5628996018961.98047
4962633597845.75000
4496333135528.36426
7539302120251.83691
7670319859774.66699
7360965547152.01562
7433902101815.50000
6865017247581.89551
6432710559538.19336
5007975906704.94922
4721971133947.52734
7241636823551.58984
7303149961070.33984
7076648394729.70410
6758679611603.81934
5154270570351.08008
5006350674884.21289
6756992618988.27051
7031758825926.08008
7250189124657.68262
7344479369934.03418
5202385148627.21289
5089875440352.03516
7269012659484.54785
7306459344251.28027
7061566139869.89355
6673515867921.99414
4871839362363.06836
5079105979230.60547
7474162416715.54785
7573365544538.29688
6554930781799.04590
6063740941166.67969
4965108668599.90723
4587097680263.23145
5229163646460.44824
4981997143829.37891
5820463957428.48828
4468896319962.74023
7687660287702.35742
7510354531018.86426
5000793056825.68262
4885769372817.49414
4066834202683.82129
3872534748519.01270
6068957114550.42871
6822836804619.89258
5066783852663.99707
4186845528181.23340
4930952329928.25781
4006540874110.88916
6311360731285.96680
6959805419870.22461
5724121207263.63867
5283776088829.26367
4709628780972.21582
4202963027075.80811
6953491330791.92578
7341228449786.86914
5908860627059.41699
6403125367834.44727
4919597775819.24316
4464743871045.81152
7538309133846.45117
7364663535162.51562
7530202083396.97266
7582866296667.13379
6592453515890.29688
6107206954262.37012
4992233027015.54297
4683124587500.04102
7553421201842.93066
7545058997180.85840
6551039020197.67090
6064137629666.76172
5024858219511.29590
4787959421649.39258
7571150349137.37305
7545306088757.69629
6574021873051.14551
6090081875373.56836
5011623654065.36328
4750975422447.92383
6554933370096.12402
6063743055038.61719
7474159748431.64355
7573362822499.07324
4965108841888.88574
4587097725556.95801
5626659371134.86035
6113498662572.42090
4843299055269.59082
4328340087831.71973
7194760646420.99512
7467463098648.29590
5039607567017.79492
5328181571432.82031
4459859713935.07812
4107874334155.16455
6643796173237.92773
7158762649817.27930
4565069790020.77637
4567775635930.46094
3476229750324.59863
3465984088469.07520
5244349063444.78027
6394165785048.48730
5000797518230.96777
4885773207556.62598
4066838223666.40967
3872539105297.68164
6068949038822.30859
6822831780421.25000
5615503095445.14355
5147102122985.59473
4787456317638.93164
4313107411380.72266
7148632115442.91699
7468489876726.47070
5027398682138.60840
5302471259193.50684
4566141423135.89160
5937925167198.46484
7711819614756.88867
7794638074689.15234
5993256981740.32617
5322735531073.19434
4947912960348.77148
4617762435158.26074
7762219238929.11523
7786139111747.16113
5303923229527.67188
4916865602607.25293
4613219226637.70312
5988064072901.19336
7730273827560.43359
7762164982224.80371
5332998753109.65332
4995781737868.45605
4609845518189.25586
